idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
3415	[[0.93153054]]	"""""""""""""""""""""""""""""""People seek the help of a doctor because they think that a pill will solve the problem,"""""""""""""""" says Dr. Andre Feingold."""""""""""""""	"""""""""""""""""""""""""""""""লোকেরা চিকিৎসকের সাহায্য নেওয়ার চেষ্টা করে থাকেন কারণ তারা মনে করেন যে একটি ওষুধের বড়ি সমস্যা সমাধান করবে,"""""""""""""""" ডা. আন্দ্রে ফিনগোল্ড বলেন।"""""""""""""""	0.93153054	True	True	"""ডাঃ অ্যান্ড্রে ফাইনগোল্ড বলেন, """"মানুষরা ডাক্তারের সাহায্য চান কারণ তাদের মনে হয় যে একটি ওষুধ সমস্যাটি সমাধান করতে পারবে।"""""""	"""""""""""""""""""""""""""""""মানুষ ডাক্তারদের সাহায্য চান কারণ তারা মনে করেন যে একটি বড়ি সমস্যার সমাধান করবে,"""""""""""""""" বলেছেন ড. আন্দ্রে ফেইনগোল্ড।"""""""""""""""	""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0.0	0.64	0.0
3435	[[0.9026852]]	There's Steve (Smith), David (Warner)and Marnus (Labuschagne).	এবার ওদের মার্নাস (লাবুশেন), ডেভিড (ওয়ার্নার) ও স্টিভ (স্মিথ) আছে।	0.9026852	False	True	এখানে আছে স্টিভ (স্মিথ), ডেভিড (ওয়ারনার) এবং মার্নাস (লাবুসচেনি)।	স্টিভ (স্মিথ), ডেভিড (ওয়ার্নার) এবং মার্নাস (লাবুশেন) সেখানে আছেন।	স্টিভ (স্মিথ), ডেভিড (ওয়ার্নার) এবং মার্নাস (লাবুস্কাগনে)।	0.32	0.43	0.32
3530	[[0.9314735]]	The usual rainfall total from June through October is zero.	স্বাভাবিক বৃষ্টিপাতের মোট পরিমাণ জুন থেকে অক্টোবর মাধ্যে শূন্য।	0.9314735	True	True	জুন থেকে অক্টোবর সময়কালে সাধারণভাবে বৃষ্টির মোট পরিমাণ সুন্নি।	জুন থেকে অক্টোবর পর্যন্ত স্বাভাবিক বৃষ্টিপাতের পরিমাণ শূন্য।	জুন থেকে অক্টোবর পর্যন্ত সাধারণ বৃষ্টিপাতের পরিমাণ শূন্য।	0.0	0.0	0.0
3587	[[0.9154764]]	At the 2016 Summer Olympics in Rio, Vinesh reached the Quarter Finals and lost to Sun Yanan of China owing to a knee injury.	২০১৩ সালের গ্রীষ্মকালীন অলিম্পিকে রিওতে, ভিনেশ কোয়ার্টার ফাইনালে পৌঁছান এবং হাঁটুতে আঘাত করার কারণে চীনের সান ইয়ানানের কাছে হেরে যান।	0.9154764	True	True	২০১৬ সামার অলিম্পিকে রিওতে, ভিনেশ কোয়ার্টার ফাইনালে পৌঁছেছিলেন এবং একটি হাঁটু ক্ষতির কারণে চীনার সুন ইয়ানানকে হারিয়ে গেলেন।	২০১৬ সালের রিও গ্রীষ্মকালীন অলিম্পিকে, ভিনেশ কোয়ার্টার ফাইনালে পৌঁছেছিলেন এবং হাঁটুর চোটের কারণে চীনের সান ইয়ানানের কাছে হেরে যান।	২০১৬ সালের রিও গ্রীষ্মকালীন অলিম্পিকে ভিনেশ কোয়ার্টার ফাইনালে পৌঁছেছিলেন এবং চীনের সুন ইয়ানানের কাছে হারতে হয়েছিল কনুই আঘাতের কারণে।	0.24	0.44	0.0
3608	[[0.9041488]]	"""""""""""""""""""""""""""""""The horrific significance of this provision of the constitution is that, in the thirty six years of the establishment of Bangladesh, how far is it far, the people of this country have to experience two years of emergency situation."""""""""""""""""""""""""""""""	"""""""""""""""""""""""""""""""সংবিধানের এই বিধানের ভয়ঙ্করী তাৎপর্য যে কত সুদূরপ্রসারী, বাংলাদেশ প্রতিষ্ঠার ছয়ত্রিশ বছরের মাথায় এসে এ দেশের জগণকে দু'বছরের জরুরি অবস্থার অভিজ্ঞতা নিতে হয়েছে।"""""""""""""""""""""""""""""""	0.9041488	True	True	"""""""সংবিধানের এই প্রাবিধানের ভয়ানক গুরুত্ব হল, বাংলাদেশের প্রতিষ্ঠানের ত্রিশ ছয় বছরের মধ্যে এখানের মানুষরা দুই বছর বাধ্যতাসম্পন্ন অবস্থা অনুভব করতে হয়।"""""""	সংবিধানের এই বিধানের ভয়াবহ তাৎপর্য হল, বাংলাদেশ প্রতিষ্ঠার ছত্রিশ বছরে, কত দূরত্ব অতিক্রম করেছে, এই দেশের মানুষকে দুই বছরের জরুরি অবস্থার অভিজ্ঞতা অর্জন করতে হয়েছে।	"""""""সংবিধানের এই ধারার ভীষণ তাৎপর্য হলো, বাংলাদেশ প্রতিষ্ঠার ৩৬ বছরে, কতদূর যাই হোক, এই দেশের জনগণ দুই বছরের জরুরি অবস্থা অনুভব করতে হয়েছে।"""""""	0.07	0.0	0.1
3776	[[0.9281281]]	Actors: Ranbir Kapoor, Anushka Sharma, Fawad Khan, Aishwarya Rai Bachchan	অভিনয় : রণবীর কাপুর, ফওয়াদ খান, অনুষ্কা শর্মা, ঐশ্বর্য রাই বচ্চন	0.9281281	True	True	অভিনেতা: রণবীর কাপুর, অনুষ্কা শর্মা, ফাওয়াদ খান, ঐশ্বর্যা রায় বচ্চন।	অভিনেতারা: রণবীর কাপুর, অনুষ্কা শর্মা, ফাওয়াদ খান, ঐশ্বরিয়া রাই বচ্চন	অভিনেতা: রনবীর কাপুর, অনুষ্কা শর্মা, ফাওয়াদ খান, ঐশ্বর্যা রাই বচ্চন	0.38	0.41	0.27
3813	[[0.91113806]]	The development of the country and the development of the states are not two separate things.	দেশের উন্নয়ন ও রাজ্যগুলির উন্নয়ন – এই দুটো আলাদা জিনিস নয়।	0.91113806	True	True	দেশের উন্নয়ন এবং রাজ্যের উন্নয়ন দুটি পৃথক বিষয় নয়।	দেশের উন্নয়ন এবং রাজ্যগুলির উন্নয়ন দুটি পৃথক বিষয় নয়।	দেশের উন্নয়ন এবং রাজ্যের উন্নয়ন দুটি আলাদা বিষয় নয়।	0.0	0.0	0.0
3843	[[0.9101017]]	The Milan Metro is currently the largest system in Italy for length, number of stations and ridership.	মিলান মেট্রো বর্তমানে ইতালি বৃহত্তম মেট্রো ব্যবস্থা মেট্রো পথের দৈর্ঘ্য, স্টেশন এবং যাত্রী পরিবহনের হিসাবে।	0.9101017	True	True	মিলান মেট্রো বর্তমানে লম্বানুসার, স্টেশনের সংখ্যা এবং যাত্রী সংখ্যা দৃষ্টিতে ইতালির সর্বোচ্চ বৃহত্তম সিস্টেম।	মিলান মেট্রো বর্তমানে দৈর্ঘ্য, স্টেশনের সংখ্যা এবং যাত্রীসংখ্যার দিক থেকে ইতালির সবচেয়ে বড় ব্যবস্থা।	ইতালিতে দৈর্ঘ্য, স্টেশন সংখ্যা এবং যাত্রী সংখ্যার দিক থেকে বর্তমানে মিলান মেট্রো সবচেয়ে বড় সিস্টেম।	0.0	0.0	0.0
3884	[[0.90044916]]	In ancient times, Tau was used as a symbol for life or resurrection, whereas the eighth letter of the Greek alphabet, theta, was considered the symbol of death.	প্রাচীনকালে, তাউ জীবন বা পুনরুত্থানের প্রতীক হিসাবে ব্যবহৃত হত, অন্যদিকে গ্রীক বর্ণমালার অষ্টম অক্ষর, থিটা মৃত্যুর প্রতীক হিসাবে বিবেচিত হত।	0.90044916	True	True	প্রাচীন সময়ে, টাউ জীবন বা পুনরুত্থানের প্রতীক হিসেবে ব্যবহৃত হতো, যেখানে গ্রিক বর্ণমালার আঠাংশিক অক্ষর, থেটা, মৃত্যুর প্রতীক হিসেবে পরিগণিত হতো।	প্রাচীনকালে, তাও জীবনের বা পুনরুত্থানের প্রতীক হিসাবে ব্যবহৃত হত, অন্যদিকে গ্রিক বর্ণমালার অষ্টম অক্ষর থেটা মৃত্যুর প্রতীক হিসাবে বিবেচিত হত।	প্রাচীন কালে, টাউ জীবন বা পুনরুত্থানের প্রতীক হিসেবে ব্যবহৃত হত, অন্যদিকে গ্রীক বর্ণমালার অষ্টম অক্ষর থিটা মৃত্যুর প্রতীক হিসেবে বিবেচিত হত।	0.14	0.54	0.49
3922	[[0.92516017]]	His older brother Brian Holloway played professional football in the NFL.	তার বড় ভাই ব্রায়ান হোলোয়ে এনএফএলে পেশাদার ফুটবল খেলেছিলেন।	0.92516017	True	True	তার বড় ভাই ব্রায়ান হলোয়ে প্রফেশনাল ফুটবল খেলতেন NFL এ।	তার বড় ভাই ব্রায়ান হলওয়ে এনএফএলে পেশাদার ফুটবল খেলতেন।	তার বড় ভাই ব্রায়ান হলোওয়ে এনএফএলে পেশাদার ফুটবল খেলতেন।	0.28	0.43	0.43
3944	[[0.907239]]	He also said that Muslims would continue to follow the sharia (Islamic laws).	তিনি আরও বলেছিলেন যে মুসলমানরা শরিয়া অনুসরণ করবে (ইসলামিক আইন)।	0.907239	True	True	তিনি আরো বললেন যে মুসলিমরা শরিয়া (ইসলামী আইন) অনুসরণ করতে থাকবে।	তিনি আরও বলেন যে মুসলমানরা শরিয়া (ইসলামী আইন) মেনে চলতে থাকবে।	তিনি আরও বলেছেন যে মুসলমানরা শরিয়াহ (ইসলামী আইন) অনুসরণ করতে থাকবে।	0.0	0.0	0.0
4092	[[0.9022005]]	I never knew if Mother would be home when I returned from school.	আমি কখনোই জানতাম না যে, আমি যখন স্কুল থেকে ফিরব, তখন মা ঘরে থাকবেন কি না।	0.9022005	True	True	আমি কখনও জানতাম না যে স্কুল থেকে ফিরে আসার সময় মা ঘরে থাকবেন কিনা।	আমি কখনও জানতাম না মা স্কুল থেকে ফেরার সময় বাড়িতে থাকবেন কি না।	আমি স্কুল থেকে ফিরে আসার সময় মা বাড়িতে থাকবেন কিনা তা আমি কখনও জানতাম না।	0.0	0.0	0.0
4301	[[0.9009397]]	Ambala Cantonment is a cantonment town in Ambala district in the state of Haryana, India.	আম্বালা ক্যান্টনমেন্ট ভারতের হরিয়ানা রাজ্যের আম্বালা জেলার একটি সেনানিবাস শহর।	0.9009397	True	True	অম্বালা ক্যান্টনমেন্ট হল ভারতের হরিয়ানা রাজ্যের অম্বালা জেলায় অবস্থিত একটি ক্যান্টনমেন্ট টাউন।	অম্বালা ক্যান্টনমেন্ট হল ভারতের হরিয়ানা রাজ্যের অম্বালা জেলার একটি ক্যান্টনমেন্ট শহর।	আম্বালা ক্যান্টনমেন্ট হল হরিয়ানা রাজ্যের আম্বালা জেলায় অবস্থিত একটি ক্যান্টনমেন্ট শহর, ভারতে।	0.0	0.0	0.0
4396	[[0.9176845]]	After that, once the road and railway slabs are laid, vehicles and trains will be able to commute across the bridge.	এরপর সড়ক ও রেলের স্ল্যাব বসানো সম্পন্ন হলে যানবাহন ও ট্রেন চলাচল করতে পারবে।	0.9176845	True	True	তারপরে, রাস্তা এবং রেলওয়ে স্ল্যাব তৈরি করা হবে, যাতায়াতযোগ্য যানবাহন এবং ট্রেন সেতুটি দিয়ে যাত্রা করতে পারবে।	এরপর, যখন সড়ক এবং রেলপথের স্ল্যাব বসানো হবে, যানবাহন এবং ট্রেনগুলি সেতুর উপর দিয়ে চলাচল করতে পারবে।	তারপর, রাস্তা ও রেললাইনের স্ল্যাব বিছানো হলে, যানবাহন ও ট্রেনগুলি সেতু দিয়ে চলাচল করতে সক্ষম হবে।	0.0	0.0	0.0
