idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_f1_score	gpt_4o_f1_score	ollama_f1_score
4275	[[0.9015595]]	The main celebration of the Diocese was held at the Milagres Cathedral Kallianpur under the leadership of Dr Gerald Isaac Lobo, Bishop of Udupi.	ಧರ್ಮಪಾಂತ್ಯದ ಪ್ರಧಾನ ಧಾರ್ಮಿಕ ಕಾರ್ಯಕ್ರಮ ಕಲ್ಯಾಣಪುರ ಮಿಲಾಗ್ರಿಸ್ ಕೆಥೆಡ್ರಲ್‌ನಲ್ಲಿ ಉಡುಪಿ ಧರ್ಮಪ್ರಾಂತ್ಯದ ಧರ್ಮಾಧ್ಯಕ್ಷ ವಂ. ಡಾ. ಜೆರಾಲ್ಡ್ ಐಸಾಕ್ ಲೋಬೊ ನೇತೃತ್ವದಲ್ಲಿ ನಡೆಯಿತು.	0.9015595	True	True	ಉಡುಪಿ ಧರ್ಮಕ್ಷೇತ್ರದ ಪುನರ್ನಿರ್ಮಾಣ ತಿರುನಿಮಿತ್ತದ ಪ್ರಮುಖ ಆಚರಣೆ ಡಾ. ಜೆರಲ್ಡ್ ಐಸಾಕ್ ಲೋಬೋ ಯುಪಿ ಧರ್ಮಪಾಲಕನ ನಾಯಕತ್ವದಲ್ಲಿ ಕಲ್ಯಾಣಪುರದ ಮಿಲಗ್ರೆಸ್ ದೇವಾಲಯದಲ್ಲಿ ನಡೆದಿತು.	ಉಡುಪಿ ಧರ್ಮಕ್ಷೇತ್ರದ ಬಿಷಪ್ ಡಾ. ಜೆರಾಲ್ಡ್ ಐಸಾಕ್ ಲೋಬೋ ಅವರ ನೇತೃತ್ವದಲ್ಲಿ ಕೇಂದ್ರ ಸಂಭ್ರಮಾಚರಣೆ ಮಿಲಾಗ್ರೆಸ್ ಕತೀಡ್ರಲ್ ಕಲ್ಯಾಣ್ಪುರದಲ್ಲಿ ನಡೆಯಿತು.	ಉಡುಪಿ ಬಿಷಪ್ ಡಾ. ಜೆರಾಲ್ಡ್ ಐಸಾಕ್ ಲೋಬೋರ ನೇತೃತ್ವದಲ್ಲಿ ಕಲ್ಲಿಯನ್ಪುರದ ಮಿಲಾಗ್ರೆಸ್ ಕ್ಯಾಥೆಡ್ರಲ್ನಲ್ಲಿ ಡಯೋಸಿಸ್ನ ಮುಖ್ಯ ಸಮಾರಂಭವು ನಡೆಯಿತು.	0.8043	0.8248	0.8166
4325	[[0.9249353]]	In the last 24 hours, 3561 new confirmed cases have been added and 1084 patients were found cured	ಕಳೆದ 24 ಗಂಟೆಗಳಲ್ಲಿ, 3561 ಹೊಸ ದೃಢಪಡಿಸಿದ ಪ್ರಕರಣಗಳನ್ನು ವರದಿಯಾಗಿದ್ದು, 1084 ರೋಗಿಗಳು ಗುಣಮುಖರಾಗಿದ್ದಾರೆ.	0.9249353	True	True	ಕಳೆದ 24 ಗಂಟೆಗಳಲ್ಲಿ, 3561 ಹೊಸ ದೃಢೀಕೃತ ಪ್ರಕರಣಗಳನ್ನು ಸೇರಿಸಲಾಗಿದೆ ಮತ್ತು 1084 ರೋಗಿಗಳು ಸುಧಾರಿತ ಆಗಿದ್ದಾರೆ	ಕೊನೆಗಿನ 24 ಗಂಟೆಗಳಲ್ಲಿ, 3561 ಹೊಸ ದೃಢೀಕೃತ ಪ್ರಕರಣಗಳು ಸೇರಿಸಲಾಗಿದೆ ಮತ್ತು 1084 ರೋಗಿಗಳು ಗುಣಮುಖರಾಗಿದ್ದಾರೆ.	ಕಳೆದ 24 ಗಂಟೆಗಳಲ್ಲಿ, 3561 ಹೊಸ ದೃಢೀಕೃತ ಪ್ರಕರಣಗಳು ಸೇರ್ಪಡೆಯಾಗಿದ್ದು, 1084 ರೋಗಿಗಳು ಗುಣಹೊಂದಿದ್ದಾರೆ.	0.8931	0.9208	0.9133
4375	[[0.9074027]]	Ex-post facto approval for formation of an Indian Institute of Science Education and Research (IISER), Berhampur Society under the Societies Registration Act, 1860.	ಸೊಸೈಟಿಗಳ ನೋಂದಣಿ ಕಾಯಿದೆ, 1860ರ ಅಡಿಯಲ್ಲಿ ಬೆಹರಾಂಪುರ್ ನಲ್ಲಿ ಭಾರತೀಯ ವಿಜ್ಞಾನ ಶಿಕ್ಷಣ ಮತ್ತು ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ (ಐಐಎಸ್ಇಆರ್) ಸ್ಥಾಪನೆಗೆ ಪೂರ್ವಾನ್ವಯ ಸಮ್ಮತಿ.	0.9074027	True	True	ಭಾರತೀಯ ವಿಜ್ಞಾನ ಶಿಕ್ಷಣ ಮತ್ತು ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ (IISER), ಬೆರಂಪುರ್ ಸೊಸೈಟಿಯು 1860 ರ ಸೊಸೈಟೀಗಳು ನೋಂದಣೆ ನಿಧಿಯ ಮೇಲೆ ಚರ್ಚಿತವಾಗಿದೆ.	ಸಮಾಜಗಳ ನೋಂದಣಿ ಕಾಯ್ದೆ, 1860 ಅಡಿ ಭಾರತೀಯ ವಿಜ್ಞಾನ ಶಿಕ್ಷಣ ಮತ್ತು ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ (IISER), ಬೆರಹಂಪುರ ಸಮಾಜದ ರಚನೆಗೆ ಹಿಂಬದ್ಧ ಅನುಮೋದನೆ.	1860 ರ ಸೊಸೈಟಿಗಳ ನೋಂದಣಿ ಕಾಯಿದೆಯ ಅಡಿಯಲ್ಲಿ ಬೆರ್ಹಂಪುರ ಸೊಸೈಟಿಯ ರೂಪುಗೊಳ್ಳುವಿಕೆಗೆ ನಂತರ ಅನುಮೋದನೆ ಭಾರತೀಯ ವಿಜ್ಞಾನ ಶಿಕ್ಷಣ ಮತ್ತು ಸಂಶೋಧನೆ ಸಂಸ್ಥೆ (ಐಐಎಸ್ಇಆರ್),	0.8046	0.8093	0.8599
4412	[[0.90945315]]	Amitabh Bachchan has been honoured with four National Film Awards, for the films Agneepath, Black, Paa and Piku.	'ಅಗ್ನೀಪಥ್, ಬ್ಲ್ಯಾಕ್, ಪಾ, ಪಿಕು' ಸಿನಿಮಾಕ್ಕೆ ಅಮಿತಾಭ್ ನಾಲ್ಕು ರಾಷ್ಟ್ರ ಪ್ರಶಸ್ತಿ ಗಳಿಸಿದ್ದರು.	0.90945315	True	True	ಅಮಿತಾಭ್ ಬಚ್ಚನ್ ಅವರಿಗೆ ನಾಲ್ಕು ರಾಷ್ಟ್ರೀಯ ಸಿನಿಮಾ ಪ್ರಶಸ್ತಿಗಳನ್ನು ಅಭಿನಂದಿಸಲಾಗಿದೆ, ಚಲನಚಿತ್ರಗಳು ಅಗ್ನಿಪಥ, ಬ್ಲ್ಯಾಕ್, ಪಾ ಮತ್ತು ಪಿಕು ಕುರಿತು.	ಅಮಿತಾಭ್ ಬಚ್ಚನ್ ಅವರಿಗೆ ಅಗ್ನಿಪಥ್, ಬ್ಲ್ಯಾಕ್, ಪಾ ಮತ್ತು ಪಿಕು ಚಿತ್ರಗಳಿಗೆ ನಾಲ್ಕು ರಾಷ್ಟ್ರೀಯ ಚಲನಚಿತ್ರ ಪ್ರಶಸ್ತಿಗಳು ಲಭಿಸಿವೆ.	ಅಮಿತಾಬ್ ಬಚ್ಚನ್ ಅಗ್ನಿಪಥ್, ಬ್ಲ್ಯಾಕ್, ಪಾ ಮತ್ತು ಪಿಕು ಚಿತ್ರಗಳಿಗಾಗಿ ನಾಲ್ಕು ರಾಷ್ಟ್ರೀಯ ಚಲನಚಿತ್ರ ಪ್ರಶಸ್ತಿಗಳನ್ನು ಪಡೆದಿದ್ದಾರೆ.	0.7949	0.8193	0.8210
4494	[[0.9143642]]	Prime Minister Narendra Modi greeted the people of Karnataka on its Rajyotsava Day.	ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರು ರಾಜ್ಯೋತ್ಸವದ ದಿನ ಕರ್ನಾಟಕದ ಜನತೆಗೆ ಶುಭ ಕೋರಿದರು.	0.9143642	True	True	ಪ್ರಧಾನಮಂತ್ರಿ ನರೇಂದ್ರ ಮೋದಿ ಕರ್ನಾಟಕದ ರಾಜ್ಯೋತ್ಸವ ದಿನದಂದು ಜನರನ್ನು ಅಭಿನಂದನೆ ಸಲ್ಲಿಸಿದರು.	ಪ್ರಧಾನಮಂತ್ರಿ ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಕರ್ನಾಟಕದ ಜನತೆಗೆ ರಾಜ್ಯೋತ್ಸವ ದಿನದಂದು ಶುಭಾಶಯಗಳನ್ನು ತಿಳಿಸಿದ್ದಾರೆ.	ಕರ್ನಾಟಕದ ರಾಜ್ಯೋತ್ಸವ ದಿನದಂದು ಪ್ರಧಾನ ಮಂತ್ರಿ ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಕರ್ನಾಟಕದ ಜನರಿಗೆ ಶುಭಾಶಯ ಸಲ್ಲಿಸಿದರು.	0.8884	0.8938	0.9043
4554	[[0.9295596]]	The Union Cabinet under the Chairmanship of Prime Minister Shri Narendra Modi has given its approval to New Productivity Linked Reward Scheme for all Major Port Trusts and Dock Labour Board employees/workers for the years 2015-16 to 2017-18.	ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ನಡೆದ ಕೇಂದ್ರ ಸಚಿವ ಸಂಪುಟ ಸಭೆ, ಎಲ್ಲ ಪ್ರಮುಖ ಬಂದರು ಟ್ರಸ್ಟ್ ಮತ್ತು ಹಡಗುಕಟ್ಟೆ ಕಾರ್ಮಿಕರ ಮಂಡಳಿ ನೌಕರರು/ ಕಾರ್ಮಿಕರಿಗೆ 2015-16ರಿಂದ 2017-18ರ ಅವಧಿಗೆ ಉತ್ಪಾದಕತೆ ಸಂಪರ್ಕಿತ ನೂತನ ಬಹುಮಾನ ಯೋಜನೆಗೆ ತನ್ನ ಅನುಮೋದನೆ ನೀಡಿದೆ.	0.9295596	True	True	ಪ್ರಧಾನಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿಯವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ಕೇಂದ್ರ ಮಂತ್ರಿ ಮಂಡಳಿಯು 2015-16 ರಿಂದ 2017-18 ರವರೆಗಿನ ಎಲ್ಲಾ ಪ್ರಧಾನ ಬಂದರ ಟ್ರಸ್ಟ್ಗಳು ಮತ್ತು ಡಾಕ್ ಲೇಬರ್ ಬೋರ್ಡ್ ನೌಕರರಿಗೆ/ಕಾರ್ಮಿಕರಿಗೆ ಹೊಸ ಉತ್ಪಾದನಶೀಲತೆಯ ಬಹುಮೌಲ್ಯ ಬಹುಯೋಗ ಯೋಜನೆಗೆ ಅನುಮೋದನೆ ನೀಡಿದೆ.	ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ಕೇಂದ್ರ ಸಚಿವ ಸಂಪುಟವು ಎಲ್ಲಾ ಪ್ರಮುಖ ಬಂದರು ಟ್ರಸ್ಟ್‌ಗಳು ಮತ್ತು ಡಾಕ್ ಲೇಬರ್ ಬೋರ್ಡ್ ನೌಕರರು/ಕಾರ್ಮಿಕರಿಗೆ 2015-16 ರಿಂದ 2017-18 ರ ವರ್ಷಗಳ ಹೊಸ ಉತ್ಪಾದಕತೆ ಸಂಬಂಧಿತ ಬಹುಮಾನ ಯೋಜನೆಗೆ ಅನುಮೋದನೆ ನೀಡಿದೆ.	ಪ್ರಧಾನ ಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿಯವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ಕೇಂದ್ರ ಮಂತ್ರಿಮಂಡಲವು 2015-16 ರಿಂದ 2017-18ರ ವರ್ಷಗಳಿಗೆ ಎಲ್ಲಾ ಪ್ರಮುಖ ಬಂದರು ಟ್ರಸ್ಟ್ ಮತ್ತು ಡಾಕ್ ಲೇಬರ್ ಬೋರ್ಡ್ ಉದ್ಯೋಗಿಗಳು/ಕಾರ್ಮಿಕರಿಗೆ ಹೊಸ ಉತ್ಪಾದಕತೆ ಸಂಬಂಧಿತ ಬಹುಮಾನ ಯೋಜನೆಗೆ ಅನುಮೋದನೆ ನೀಡಿದೆ.	0.8616	0.9078	0.8815
4599	[[0.9163807]]	Police have booked the accused on the victims complaint.	ಪೀಡಿತೆಯ ದೂರಿನ ಮೇಲೆ ಕೇಸು ದಾಖಲಿಸಿರುವ ಪೊಲೀಸರು ಆರೋಪಿಗಳ ಬಂಧನಕ್ಕೆ ಬಲೆ ಬೀಸಿದ್ದಾರೆ.	0.9163807	True	True	ಪೊಲೀಸ್ ನ್ಯಾಯಾಲಯದಲ್ಲಿ ತಪ್ಪಿಯನ್ನು ಗುರುತಿಸಿದೆ.	ಪೊಲೀಸರು ಶಿಕಾರಿಯ ದೂರಿನ ಮೇರೆಗೆ ಆರೋಪಿ ವಿರುದ್ಧ ಪ್ರಕರಣ ದಾಖಲಿಸಿದ್ದಾರೆ.	ಪೋಲೀಸರು ಬಾಧಿತರ ದೂರು ಆಧಾರದ ಮೇಲೆ ಆರೋಪಿಗಳನ್ನು ದಾಖಲಿಸಿದ್ದಾರೆ.	0.7268	0.8403	0.8365
4618	[[0.9110745]]	The police resorted to baton-charge and tear gas to disperse the protestors.	ಪ್ರತಿಭಟನಾಕಾರರನ್ನು ಚದುರಿಸಲು ಪೊಲೀಸರು ಟಿಯರ್​ ಗ್ಯಾಸ್​ ಹಾಗೂ ಲಾಠಿ ಚಾರ್ಚ್​ ಮಾಡಿದ್ದಾರೆ.	0.9110745	True	True	ಪೊಲೀಸ್ ಪ್ರತಿಭಟಕರನ್ನು ವಿಸ್ಫೋಟ ಮಾಡಲು ಬಾಟನ್-ಚಾರ್ಜ್ ಮತ್ತು ಕಣ್ಣು ಗೇಸ್ ಬಳಸಿತು.	ಪೊಲೀಸರು ಪ್ರತಿಭಟನಾಕಾರರನ್ನು ಚದುರಿಸಲು ಲಾಠೀಚಾರ್ಜ್ ಮತ್ತು ಕಣ್ಣೀರಿನ ಅನಿಲವನ್ನು ಬಳಸಿದರು.	ಪೊಲೀಸರು ಪ್ರತಿಭಟನಾಕಾರರನ್ನು ಚದುರಿಸಲು ಲಾಠಿ ಹೊಡೆತ ಮತ್ತು ಕಣ್ಣೀರು ಅನಿಲವನ್ನು ಬಳಸಿದರು.	0.7852	0.8375	0.8268
4695	[[0.93268144]]	Afghanistan were 139th on the Fifa rankings and India 145.	ಫಿಫಾ ರಾ್ಯಂಕ್‌ ಪಟ್ಟಿಯಲ್ಲಿ ಭಾರತ 145ನೇ ಸ್ಥಾನದಲ್ಲಿದ್ದರೆ, ಆಫ್ಘಾನಿಸ್ತಾನ 139ನೇ ಸ್ಥಾನ ಹೊಂದಿದೆ.	0.93268144	True	True	ಅಫ್ಘಾನಿಸ್ಥಾನ್ ಫಿಫಾ ರ್ಯಾಂಕಿಂಗ್ಸ್ನಲ್ಲಿ 139ನೇ ಸ್ಥಳದಲ್ಲಿದ್ದವು ಮತ್ತು ಭಾರತ 145ನೇ ಸ್ಥಳದಲ್ಲಿತ್ತು.	ಅಫ್ಘಾನಿಸ್ತಾನ್ ಫಿಫಾ ರ್ಯಾಂಕಿಂಗ್‌ನಲ್ಲಿ 139ನೇ ಸ್ಥಾನದಲ್ಲಿತ್ತು ಮತ್ತು ಭಾರತ 145ನೇ ಸ್ಥಾನದಲ್ಲಿತ್ತು.	ಅಫ್ಘಾನಿಸ್ತಾನ್ ಫಿಫಾ ರ್ಯಾಂಕಿಂಗ್ಸ್ನಲ್ಲಿ 139ನೇ ಸ್ಥಾನದಲ್ಲಿತ್ತು ಮತ್ತು ಭಾರತ 145ನೇ ಸ್ಥಾನದಲ್ಲಿತ್ತು.	0.8255	0.8272	0.8290
4829	[[0.9215174]]	PV Sindhu became the first Indian badminton player to be crowned world champion.	ಪಿ. ವಿ. ಸಿಂಧು ಅವರು ವಿಶ್ವ ಬ್ಯಾಡ್ಮಿಂಟನ್ ಚಾಂಪಿಯನ್‍ಷಿಪ್ ಪ್ರಶಸ್ತಿ ಗೆದ್ದ ಭಾರತದ ಮೊದಲ ಆಟಗಾರ್ತಿ ಎಂಬ ಕೀರ್ತಿ ಗಳಿಸಿದ್ದಾರೆ.	0.9215174	True	True	PV ಸಿಂಧು ಪ್ರಥಮ ಭಾರತೀಯ ಬ್ಯಾಡ್ಮಿಂಟನ್ ಆಟಗಾರನಾಗಿ ವಿಶ್ವ ಚಾಂಪಿಯನ್ ಎಂದು ಮುಖ್ಯಸ್ಥಳ ಪಡೆದಳು.	ಪಿವಿ ಸಿಂಧು ವಿಶ್ವ ಚಾಂಪಿಯನ್ ಪಟ್ಟಕ್ಕೆ ಅಲಂಕರಿಸಿದ ಮೊದಲ ಭಾರತೀಯ ಬ್ಯಾಡ್ಮಿಂಟನ್ ಆಟಗಾರ್ತಿಯಾಗಿ ಪರಿಣಮಿಸಿದರು.	ಪಿವಿ ಸಿಂಧು ವಿಶ್ವ ಚಾಂಪಿಯನ್ ಪಟ್ಟ ಪಡೆದ ಮೊದಲ ಭಾರತೀಯ ಬ್ಯಾಡ್ಮಿಂಟನ್ ಆಟಗಾರ್ತಿಯಾದರು.	0.8163	0.8341	0.8499
4937	[[0.9047607]]	Finance Secretary Hasmukh Adhia, Economic Affairs Secretary Subhash Chandra Garg and Chief Economic Advisor Arvind Subramanian briefed the minister on the macro-economic situation,...	ದೇಶದ ಸ್ಥೂಲ ಆರ್ಥಿಕತೆಯ ಬಗ್ಗೆ ಸಚಿವ ಜೇತ್ಲಿ ಅವರಿಗೆ ಹಣಕಾಸು ಕಾರ್ಯದರ್ಶಿ ಹಸ್‌ಮುಖ್‌ ಆಧಿಯಾ, ಆರ್ಥಿಕ ವ್ಯವಹಾರಗಳ ಕಾರ್ಯದದರ್ಶಿ ಸುಭಾಷ್‌ ಚಂದ್ರ ಗರ್ಗ್‌ , ಮುಖ್ಯ ಆರ್ಥಿಕ ಸಲಹೆಗಾರ ಅರವಿಂದ ಸುಬ್ರಮಣಿಯನ್‌ ಮಾಹಿತಿ ನೀಡಿದರು.	0.9047607	True	True	ಹಸ್ಮುಖ್ ಅಧಿಯಾ, ಸುಭಾಷ್ ಚಂದ್ರ ಗಾರ್ಗ್ ಮತ್ತು ಅರವಿಂದ್ ಸುಬ್ರಮಣ್ಯನ್ ಈ ಮಂತ್ರಿಯನ್ನು ಮಾಕ್ರೋ-ಆರ್ಥಿಕ ಸನ್ನಿವೇಶದ ಬಗ್ಗೆ ಸಂಖ್ಯಾತ್ಮಕ ತಿಳಿವಳಿಕೆ ನೀಡಿದರು,..	ಹಣಕಾಸು ಕಾರ್ಯದರ್ಶಿ ಹಸ್ಮುಖ್ ಅಢಿಯಾ, ಆರ್ಥಿಕ ವ್ಯವಹಾರಗಳ ಕಾರ್ಯದರ್ಶಿ ಸುಭಾಷ್ ಚಂದ್ರ ಗರ್ಗ್ ಮತ್ತು ಮುಖ್ಯ ಆರ್ಥಿಕ ಸಲಹೆಗಾರ ಅರವಿಂದ ಸುಬ್ರಹ್ಮಣಿಯನ್ ಅವರು ಸಚಿವರಿಗೆ ಮ್ಯಾಕ್ರೋ-ಆರ್ಥಿಕ ಪರಿಸ್ಥಿತಿಯ ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿದರು,...	ಹಣಕಾಸು ಕಾರ್ಯದರ್ಶಿ ಹಸ್ಮುಖ್ ಆಧಿಯಾ, ಆರ್ಥಿಕ ವ್ಯವಹಾರಗಳ ಕಾರ್ಯದರ್ಶಿ ಸುಭಾಷ್ ಚಂದ್ರ ಗಾರ್ಗ್ ಮತ್ತು ಮುಖ್ಯ ಆರ್ಥಿಕ ಸಲಹೆಗಾರ ಅರವಿಂದ್ ಸುಬ್ರಹ್ಮಣ್ಯನ್ ಅವರು ಸಚಿವರಿಗೆ ಸಾಮಾನ್ಯ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯ ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿದರು.	0.7700	0.8717	0.8979
4985	[[0.92407954]]	Additional Sessions Judge Sanjiv Jain held Farooqui guilty of offence under the Section 376 (punishment of rape) of the IPC.	ಫಾರೂಕಿ ಅವರು ಐಪಿಸಿ ಸೆಕ್ಷನ್‌ 376 (ಅತ್ಯಾಚಾರಕ್ಕೆ ಶಿಕ್ಷೆ) ಅಡಿಯಲ್ಲಿ ತಪ್ಪಿತಸ್ಥ ಎಂದು ಹೆಚ್ಚುವರಿ ಸೆಷನ್ಸ್‌ ನ್ಯಾಯಾಧೀಶ ಸಂಜೀವ್ ಜೈನ್‌ ಅವರು ಪ್ರಕಟಿಸಿದರು.	0.92407954	True	True	ಹೆಚ್ಚುವರಿ ಅಧಿಕೃತ ನ್ಯಾಯಾಧಿಕಾರಿ ಸಂಜೀವ್ ಜೈನ್ ಫಾರೂಕಿಯನ್ನು ಐ.ಪಿ.ಸಿ. ಧಾರೆ 376 (ಬಲಾತ್ಕಾರದ ದಂಡನೆ) ಅಡಿಯಲ್ಲಿ ಕ್ರಿಮಿಯಾಗಿ ಸಾಬಿತು ಎಂದು ನಿರ್ಧಾರಿಸಿದ್ದಾರೆ.	ಅತಿರಿಕ್ತ ಸೆಷನ್ಸ್ ನ್ಯಾಯಾಧೀಶ ಸಂಜೀವ್ ಜೈನ್ ಫರೂಕಿಯವರನ್ನು ಐಪಿಸಿ ಸೆಕ್ಷನ್ 376 (ಬೆಲೆಹಿಡಿಯುವ ಶಿಕ್ಷೆ) ಅಡಿಯಲ್ಲಿ ಅಪರಾಧಿಯಾಗಿದ್ದಾರೆಂದು ತೀರ್ಪು ನೀಡಿದ್ದಾರೆ.	ಅದಿತೀಯ ಸೆಷನ್ಸ್ ಜಡ್ಜ್ ಸಂಜೀವ್ ಜೈನ್ ಅವರು ಫರೂಖಿಯನ್ನು ಐಪಿಸಿಯ ಸೆಕ್ಷನ್ 376 (ಗಂಡು ಶಿಕ್ಷೆ) ಕ್ರಿಮಿನಲ್ ಅಪರಾಧಕ್ಕೆ ದೋಷಿಯೆಂದು ತೀರ್ಮಾನಿಸಿದರು.	0.7996	0.8467	0.8006
5009	[[0.9109548]]	Ashok Agrawal, the director of the Jain International School where she got admission told that his institution will bear all expenses for Kushi including her stay in the school hostel.	ಅವಳು ಪ್ರವೇಶ ಪಡೆದ ಜೈನ್ ಇಂಟರ್ನ್ಯಾಷನಲ್ ಶಾಲೆಯ ನಿರ್ದೇಶಕ ಅಶೋಕ್ ಅಗರ್ ವಾಲ್ ಖುಷಿಗೆ ಶಾಲೆಯ ಹಾಸ್ಟೆಲ್ನಲ್ಲಿ ಉಳಿದುಕೊಳ್ಳುವುದು ಸೇರಿದಂತೆ ಎಲ್ಲಾ ಖರ್ಚುಗಳನ್ನು ತನ್ನ ಸಂಸ್ಥೆ ಭರಿಸಲಿದೆ ಎಂದು ಹೇಳಿದರು.	0.9109548	True	True	ಜೈನ್ ಅಂತಾರಾಷ್ಟ್ರೀಯ ಶಾಲೆಯ ನಿರ್ದೇಶಕ ಆದ ಅಶೋಕ್ ಅಗ್ರವಾಲ್, ಅವಳು ಪ್ರವೇಶ ಪಡೆದ ಶಾಲೆಯಲ್ಲಿ ಅವಳ ಉಳಿಯಲು ಸಹ ಕುಶಿಗೆ ಸಕಲ ವ್ಯಯಗಳನ್ನು ವಹಿಸುವುದಾಗಿ ಹೇಳಿದರು.	ಅಶೋಕ್ ಅಗ್ರವಾಲ್, ಅವರು ಪ್ರವೇಶ ಪಡೆದ ಜೈನ್ ಇಂಟರ್‌ನ್ಯಾಷನಲ್ ಶಾಲೆಯ ನಿರ್ದೇಶಕರು, ಕುಶಿಯ ಎಲ್ಲಾ ವೆಚ್ಚಗಳನ್ನು, ಶಾಲಾ ವಸತಿ ನಿಲಯದಲ್ಲಿ ಇಡಿಯ ನೆಲೆಯಲ್ಲಿ, ಸಂಸ್ಥೆ ಭರಿಸುವುದಾಗಿ ಹೇಳಿದರು.	ಆಶೋಕ್ ಅಗ್ರವಾಲ್, ಅವಳು ಪ್ರವೇಶ ಪಡೆದ ಜೈನ್ ಇಂಟರ್ನ್ಯಾಷನಲ್ ಸ್ಕೂಲ್ ನ ನಿರ್ದೇಶಕರು, ಕುಶಿಗಾಗಿ ಅವಳ ಶಾಲೆಯ ಹಾಸ್ಟೆಲ್ ನಲ್ಲಿ ಉಳಿದುಕೊಳ್ಳುವ ಎಲ್ಲಾ ಖರ್ಚುಗಳನ್ನು ತಮ್ಮ ಸಂಸ್ಥೆ ವಹಿಸಿಕೊಳ್ಳುತ್ತದೆ ಎಂದು ಹೇಳಿದರು.	0.8000	0.8356	0.8821
5229	[[0.90848875]]	PM confers National Youth Parliament Festival 2019 Awards	ರಾಷ್ಟ್ರೀಯ ಯುವ ಸಂಸತ್ ಉತ್ಸವ 2019 ಪ್ರಶಸ್ತಿ ಪ್ರದಾನ ಮಾಡಿದ ಪ್ರಧಾನಮಂತ್ರಿ	0.90848875	False	True	PM ರಾಷ್ಟ್ರೀಯ ಯುವ ಪರ್ಲಿಯಾಮೆಂಟ್ ತಂಡು 2019 ಪ್ರಶಸ್ತಿಗಳನ್ನು ಘೋಷಿಸುತ್ತಾರೆ.	ಪ್ರಧಾನಮಂತ್ರಿ ರಾಷ್ಟ್ರೀಯ ಯುವ ಸಂಸತ್ ಮಹೋತ್ಸವ 2019 ಪುರಸ್ಕಾರಗಳನ್ನು ಪ್ರದಾನಿಸಿದರು.	ಪ್ರಧಾನ ಮಂತ್ರಿಯವರು 2019 ರಾಷ್ಟ್ರೀಯ ಯುವ ಸಂಸತ್ ಉತ್ಸವ ಪ್ರಶಸ್ತಿಗಳನ್ನು ಪ್ರದಾನ ಮಾಡಿದರು	0.7354	0.8561	0.8820
5441	[[0.9039303]]	The NDA govt had devoted a lot of attention to Water resources.	ಜಲ ಸಂಪನ್ಮೂಲದ ಬಗ್ಗೆ ಎನ್ ಡಿಎ ಸರಕಾರ ಸಾಕಷ್ಟು ಗಮನ ಹರಿಸಿದೆ.	0.9039303	True	True	NDA ಸರ್ಕಾರಕ್ಕೆ ನೀರಿನ ಸಂಪನ್ನತೆಗೆ ಅನೇಕ ಗಮನವನ್ನು ಮೀಸಲಾಗಿತ್ತು.	ಎನ್‌ಡಿಎ ಸರ್ಕಾರವು ಜಲ ಸಂಪತ್ತಿಗೆ ಸಾಕಷ್ಟು ಗಮನ ನೀಡಿತ್ತು.	ಎನ್‍ಡಿಎ ಸರ್ಕಾರವು ನೀರಾಧಾರ ಸಂಪನ್ಮೂಲಗಳಿಗೆ ಹೆಚ್ಚಿನ ಗಮನ ಕೊಟ್ಟಿತ್ತು.	0.8084	0.8724	0.8580
