idx	src	tgt	Perfect(90-100)	Good(70-90)	Fair(51-69)	Poor(30-50)	bad(11-29)	worst(0-10)	Comments	Chatgpt-Translated Hindi (en_hi_gpt_3_5_trans_las_gt_las_gt_0_9_gt_8_words)	human_eval_chatgpt_3.5	Good(70-90).1	Fair(51-69).1	Poor(30-50).1	bad(11-29).1	worst(0-10).1	Comments.1	Ollama-Translated Hindi(en_hi_output_ollama_v3_trans_las_gt_las_gt_0_9_gt_8_words)	human_eval_ollama	Good(70-90).2	Fair(51-69).2	Poor(30-50).2	bad(11-29).2	worst(0-10).2	Comments.2	gpt_p_scores	gpt_r_scores	gpt_f1_scores	ollama_p_scores	ollama_r_scores	ollama_f1_scores	gpt_bleu_scores	ollama_bleu_scores	human_eval_gpt_scores	human_eval_ollama_scores	gpt_4o_trans	gpt_35_meteor_score	gpt_4o_meteor_score	ollama_trans_meteor_score	gpt_4o_f1_score	gpt_4o_bleu_score
1394.0	( b) Why should we be determined not to let the burdens of life push our hope aside?	( ब) क्यों हमने हमारी आशा को ज़िंदगी के बोझ द्वारा न हटा देने का दृढ़निश्‍चय करना चाहिए?	100.0							हमें जीवन की भारों को अपनी आशा को नष्ट करने देने के लिए निश्चित रहना चाहिए क्योंकि?	40.0			40.0				जीवन की बोझिल चीज़ें हमारी उम्मीद को क्यों नहीं दबा देने देनी चाहिए?	50.0			50.0				0.7375	0.8067	0.7705	0.747	0.774	0.7602	0.0	0.0	0.4	0.5	(b) हमें यह दृढ़ संकल्प क्यों करना चाहिए कि जीवन के बोझ हमारी आशा को किनारे न कर दें?	0.215347923681257	0.5060506050605059	0.2197880870561283	0.8182	0.0
1415.0	Additional Director General of Police KN Tiwari, senior police officials, retired police officials, relatives of martyrs and senior citizens were present on the occasion.	इस अवसर पर अतिरिक्त पुलिस महानिदेशक के. एन. तिवारी सहित पुलिस के वरिष्ठ अधिकारी, सेवा निवृत्त पुलिस अधिकारी, शहीदों के परिजन और वरिष्ठ नागरिक भी मौजूद थे।	100.0							अतिरिक्त महानिदेशक पुलिस एवं सीनियर पुलिस अधिकारी केएन तिवारी, सेवानिवृत्त पुलिस अधिकारी, शहीदों के रिश्तेदार और वरिष्ठ नागरिक इस अवसर पर मौजूद थे।	85.0	85.0					misplaced senior	पुलिस महानिदेशक के अतिरिक्त निदेशक जनरल के एन तिवारी, वरिष्ठ पुलिस अधिकारी, सेवानिवृत्त पुलिस अधिकारी, शहीदों के परिजन और वरिष्ठ नागरिक उस अवसर पर उपस्थित थे।	85.0						misplaced additional	0.8809	0.8741	0.8775	0.8884	0.8858	0.8871	0.22	0.36	0.85	0.85	अतिरिक्त महानिदेशक केएन तिवारी, वरिष्ठ पुलिस अधिकारी, सेवानिवृत्त पुलिस अधिकारी, शहीदों के परिजन और वरिष्ठ नागरिक इस अवसर पर उपस्थित थे।	0.6031661184210526	0.6299917491749175	0.7059079861537328	0.9090	0.34
1475.0	Powered by Porsche, Honda, and Mercedes-Benz, McLaren won sixteen championships (seven constructors' and nine drivers') in that period, while Williams used engines from Ford, Honda, and Renault to also win sixteen titles (nine constructors' and seven drivers').	पॉर्श (Porsche), होंडा (Honda) और मर्सिडीज़-बेन्ज़ (Mercedes-Benz) के संचालन में मैकलारेन ने उस अवधि में सोलह चैम्पियनशिप्स (सात निर्माताओं के, नौ ड्राइवरों के) में जीत दर्ज की जबकि विलियम्स ने भी सोलह खिताबों (नौ निर्माताओं, सात ड्राइवरों के) को जीतने के लिए फोर्ड (Ford), होंडा (Honda) और रेनॉल्ट (Renault) के इंजनों का इस्तेमाल किया।	98.0						powered mistranslated	पोर्श, होंडा और मर्सिडीज की शक्ति से, मैक्लारेन उस अवधि में सोलह चैम्पियनशिप जीती (सात कंस्ट्रक्टर्स' और नौ ड्राइवर्स') जबकि विलियम्स भी फोर्ड, होंडा और रेनॉल्ट से इंजन का उपयोग करके सोलह टाइटल (नौ कंस्ट्रक्टर्स' और सात ड्राइवर्स') जीता।	90.0						se -> ke, jeeta -> jeete	पोर्शे, होंडा और मर्सिडीज-बेंज द्वारा संचालित, मैकलारेन ने उस अवधि में सोलह चैम्पियनशिप (सात निर्माता और नौ ड्राइवर) जीते, जबकि विलियम्स ने फोर्ड, होंडा और रेनॉल्ट के इंजनों का उपयोग करके सोलह टाइटल (नौ निर्माता और सात ड्राइवर) जीते।	98.0						powered mistranslated	0.7633	0.8011	0.7817	0.7899	0.8355	0.8121	0.06	0.12	0.9	0.98	पोर्श, होंडा, और मर्सिडीज-बेंज द्वारा संचालित, मैकलेरन ने उस अवधि में सोलह चैंपियनशिप (सात कंस्ट्रक्टर्स' और नौ ड्राइवर्स') जीतीं, जबकि विलियम्स ने फोर्ड, होंडा, और रेनॉल्ट के इंजन का उपयोग करके भी सोलह खिताब (नौ कंस्ट्रक्टर्स' और सात ड्राइवर्स') जीते।	0.244672046348024	0.2961033950617284	0.3570818732824182	0.7919	0.09
1489.0	The Comptroller and Auditor General (CAG) has called into question an investment of Rs 19,576 crore by state PSU Gujarat State Petroleum Corporation (GSPC) in its Krishna Godavari (KG) block project.	भारत के नियंत्रक एवं महालेखापरीक्षक (कैग) ने राज्य सरकार के उपक्रम गुजरात राज्य पेट्रोलियम कॉर्पोरेशन (जीएसपीसी) के कृष्णा गोदावरी बेसिन स्थित ब्लॉक में 19,576 करोड़ रुपए के निवेश को लेकर सवाल उठाया है।	90.0						comptroller mistranslated, project missed	महालेखा और महानिरीक्षक (सीएजी) ने राज्यीय सार्वजनिक क्षेत्र उत्पादन निगम गुजरात राज्य पेट्रोलियम कॉर्पोरेशन (जीएसपीसी) द्वारा उसके कृष्णा गोदावरी (केजी) ब्लॉक परियोजना में 19,576 करोड़ रुपये का निवेश सवालित किया है।	100.0						PSU translated	कंप्ट्रोलर एंड ऑडिटर जनरल (सीएजी) ने राज्य पीएसयू गुजरात स्टेट पेट्रोलियम कॉर्पोरेशन (जीएसपीसी) द्वारा अपने कृष्णा गोदावरी (केजी) ब्लॉक परियोजना में 19,576 करोड़ रुपये के निवेश पर सवाल उठाया है।	100.0						English termes left	0.8822	0.8826	0.8824	0.8559	0.8523	0.8541	0.23	0.21	1.0	1.0	नियंत्रक और महालेखा परीक्षक (CAG) ने राज्य के सार्वजनिक उपक्रम गुजरात स्टेट पेट्रोलियम कॉर्पोरेशन (GSPC) द्वारा अपने कृष्णा गोदावरी (KG) ब्लॉक परियोजना में किए गए 19,576 करोड़ रुपये के निवेश पर प्रश्न उठाया है।	0.4144144144144144	0.476369840249928	0.4847937368262571	0.8829	0.0
1493.0	This panchayat of sub - caste elders had the right to supervise the social interactions especially in taking of food and drink from members of other castes and avoiding sexual contact with members of the so called lower castes.	उप जातियों के वयोवृद्धों की इस पंचायत को सामाजिक अंतर्संबंधों, विशेषकर अन्य जातियों के सदस्यों के हाथ से खाना और पानी लेने एवं तथाकथित नीची जातियों के सदस्यों से यौन संबंध न रखने की दृष्टि से नियंत्रण रखने का अधिकार था।	98.0						interactions mistranslated	इस उप-जाति के पुराने सदस्यों की पंचायत को सामाजिक आचरणों का पर्यवेक्षण करने का अधिकार था, विशेष रूप से दूसरी जातियों के सदस्यों से भोजन और पेय करने के साथ ही उनसे संभोगिक संपर्क से बचने का।	95.0						elders mistranslated. So called missed 	यह उप-जाति के बुजुर्गों की पंचायत को सामाजिक संपर्कों पर निगरानी करने का अधिकार था, विशेष रूप से अन्य जातियों के सदस्यों से भोजन और पेय लेने और तथाकथित निम्न जातियों के सदस्यों के साथ यौन संपर्क से बचने में।	98.0						yah -> iss	0.7992	0.8155	0.8073	0.836	0.8427	0.8393	0.1	0.2	0.95	0.98	इस उप-जाति के बुजुर्गों की पंचायत को सामाजिक संपर्कों की निगरानी करने का अधिकार था, विशेष रूप से अन्य जातियों के सदस्यों से भोजन और पेय ग्रहण करने में और तथाकथित निचली जातियों के सदस्यों के साथ यौन संपर्क से बचने में।	0.3308998100664767	0.4498218527315913	0.438098632534931	0.8300	0.2
1516.0	"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The former president said India and Afghanistan share an """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""amazing and romantic relationship"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" which raises expectations to an """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""unrealistic level""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	पूर्व राष्ट्रपति ने कहा कि भारत और अफगानिस्तान ‘‘शानदार और रोमांटिक संबंध’ साझा करते हैं, जो उम्मीदों को अवास्तविक स्तर तक बढ़ाता है.	100.0							"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""पूर्व राष्ट्रपति ने कहा कि भारत और अफगानिस्तान के बीच एक """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""अद्भुत और रोमांटिक संबंध"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" है जो उम्मीदों को """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""अअवास्तविक स्तर"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" तक उठा देता है।"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	100.0							"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""पूर्व राष्ट्रपति ने कहा कि भारत और अफगानिस्तान के बीच """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""अद्भुत और रोमांटिक संबंध"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" है जो """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""अवास्तविक स्तर"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" पर उम्मीदें बढ़ाता है."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	100.0							0.8628	0.8399	0.8512	0.87	0.8491	0.8594	0.19	0.2	1.0	1.0	"""""""पूर्व राष्ट्रपति ने कहा कि भारत और अफगानिस्तान के बीच एक """"""""शानदार और रोमांटिक संबंध"""""""" है, जो उम्मीदों को """"""""अवास्तविक स्तर"""""""" तक बढ़ा देता है।"""""""	0.4481481826915005	0.6850694444444445	0.4548438217946194	0.8266	0.22
1554.0	Over 11 lakh 70 thousand COVID samples were tested in the country in last 24 hours.	देश में पिछले 24 घंटों के दौरान 11 लाख 70 हजार से अधिक कोविड नमूनों की जांच की गई।	100.0							देश में पिछले 24 घंटों में 11 लाख 70 हजार COVID सैंपल जांचे गए।	100.0						sample left	देश में पिछले 24 घंटों में 11 लाख 70 हज़ार से अधिक कोविड नमूने परीक्षित किए गए।	100.0							0.8846	0.8977	0.8911	0.9323	0.9294	0.9309	0.31	0.31	1.0	1.0	पिछले 24 घंटों में देश में 11 लाख 70 हजार से अधिक COVID नमूनों की जांच की गई।	0.4651317984651318	0.83994708994709	0.5576314401266047	0.9524	0.54
1578.0	While appreciating the efforts of farmers to curb stubble burning, state Secretary Agriculture Kahan Singh Pannu said the government has already launched a massive campaign to check stubble burning.	पुआल जलाने पर नियंत्रण के किसानों के प्रयासों की सराहना करते हुए राज्य के कृषि सचिव कहन सिंह पन्नू ने कहा कि सरकार पहले ही पुआल जलाने पर रोक लगाने के लिए बड़े स्तर पर अभियान शुरू कर चुकी है।	100.0							किसानों के प्रयासों की सराहना करते हुए, राज्य कृषि सचिव कहान सिंह पन्नू ने कहा कि सरकार ने पहले ही एक व्यापक अभियान शुरू किया है ताकि खरपतवार जलाने को रोका जा सके।	85.0	85.0					missed earlier part	किसानों द्वारा पराली जलाने की रोकथाम के प्रयासों की सराहना करते हुए, राज्य के कृषि सचिव कahan सिंह पन्नू ने कहा कि सरकार ने पहले ही पराली जलाने की जांच के लिए एक व्यापक अभियान शुरू कर दिया है।	95.0						Kahan partially translated	0.8743	0.8797	0.877	0.9048	0.9139	0.9094	0.3	0.36	0.85	0.95	किसानों के पराली जलाने पर रोक लगाने के प्रयासों की सराहना करते हुए राज्य कृषि सचिव कहन सिंह पन्नू ने कहा कि सरकार ने पहले ही पराली जलाने की जांच के लिए एक बड़े अभियान की शुरुआत की है।	0.4946936473404929	0.6834725703146757	0.6279492455418382	0.9238	0.48
1585.0	Elected representatives and leaders of the Hindu Panchayat will be included in the committee, The Express Tribune quoted its sources as saying.	'द एक्सप्रेस ट्रिब्यून' ने अपने सूत्रों के हवाले से लिखा है कि इस समिति में चुने हुए प्रतिनिधि और हिंदू पंचायत के नेता भी शामिल होंगे।	100.0						and is ambiguous in the English sentence	हिंदू पंचायत के चुने हुए प्रतिनिधि और नेता समिति में शामिल किए जाएंगे, एक्सप्रेस ट्रिब्यून ने अपने स्रोतों का उल्लेख किया।	100.0							हिन्दू पंचायत के निर्वाचित प्रतिनिधियों और नेताओं को समिति में शामिल किया जाएगा, द एक्सप्रेस ट्रिब्यून ने अपने सूत्रों के हवाले से कहा।	100.0							0.8208	0.8511	0.8357	0.8362	0.8422	0.8392	0.17	0.24	1.0	1.0	منتخب نمائندے اور ہندو پنچایت کے رہنما کمیٹی میں شامل ہوں گے، ایکسپریس ٹریبیون نے اپنے ذرائع کا حوالہ دیتے ہوئے کہا۔	0.5196269261962692	0.0	0.4847826086956521	0.7357	0.0
1593.0	Actor-turned-politician Sunny Deol, Punjab Congress chief Sunil Jakhar and Aam Aadmi Partys Punjab unit chief Bhagwant Mann are among other prominent candidates in the fray.	अभिनेता से नेता बने सनी देओल, पंजाब कांग्रेस के मुखिया सुनील जाखड़ और आप की पंजाब इकाई के प्रमुख भगवंत मान अन्य चर्चित उम्मीदवार हैं।	100.0						party name's acronym given	अभिनेता से राजनीतिज्ञ बने सनी देओल, पंजाब कांग्रेस के अध्यक्ष सुनील जाखड़ और आम आदमी पार्टी के पंजाब इकाई के अध्यक्ष भगवंत मान अन्य प्रमुख उम्मीदवारों में हैं।	100.0							अभिनेता-नेता सनी देओल, पंजाब कांग्रेस प्रमुख सुनील jakhar और आम आदमी पार्टी के पंजाब इकाई प्रमुख भगवंत मान सहित अन्य प्रमुख उम्मीदवार मैदान में हैं।	90.0						missed turned, jakhar left	0.9196	0.9121	0.9158	0.8833	0.8795	0.8814	0.35	0.22	1.0	0.9	अभिनेता से नेता बने सनी देओल, पंजाब कांग्रेस प्रमुख सुनील जाखड़ और आम आदमी पार्टी की पंजाब इकाई के प्रमुख भगवंत मान अन्य प्रमुख उम्मीदवारों में शामिल हैं।	0.7361216730038023	0.7891673779778071	0.5402644230769231	0.9348	0.56
1643.0	Dr Dhananjay Bodas(dsbodasaripune.org, 020-25325127), Scientist, Nanobioscience Group, and Dr PK Dhakephalkar, Director (Officiating), ARI, Pune, (directoraripune.org, pkdhakephalkararipune.org, 020-25325002) can be contacted for further details.]	धनंजय बोडास (dsbodasaripune.org, 020-25325127), वैज्ञानिक, नैनोबायोसिइंस ग्रुप, और डॉ. पीके ढाकेफलकर, निदेशक (कार्यवाहक), एआरआई, पुणे, (directoraripune.org, pkdhakephalkararipune.org, 020-25325002)से संपर्क कर सकते हैं।]	90.0						missed further details, ends awkward	डॉ। धनंजय बोडस (dsbodasaripune.org, 020-25325127), वैज्ञानिक, नैनोबायोसाइंस ग्रुप, और डॉ। पीके ढाकेफलकर, निदेशक (कार्यकारी), एआरआई, पुणे, (directoraripune.org, pkdhakephalkararipune.org, 020-25325002) से अधिक जानकारी के लिए संपर्क किया जा सकता है।	100.0							डॉ. धनंजय बोडास (dsbodasaripune.org, 020-25325127), नैनोबायोसाइंस ग्रुप के वैज्ञानिक, और डॉ. पीके ढाकेफलकर, एआरआई, पुणे के कार्यवाहक निदेशक (directoraripune.org, pkdhakephalkararipune.org, 020-25325002) आगे की जानकारी के लिए संपर्क किया जा सकता है.	95.0						missing se	0.9621	0.9605	0.9613	0.9475	0.9456	0.9466	0.64	0.58	1.0	0.95	डॉ. धनंजय बोडस (dsbodas@aripune.org, 020-25325127), वैज्ञानिक, नैनोबायोसाइंस समूह, और डॉ. पी.के. ढकेफळकर, निदेशक (अधिकारित), एआरआई, पुणे (director@aripune.org, pkdhakephalkar@aripune.org, 020-25325002) से आगे की जानकारी के लिए संपर्क किया जा सकता है।	0.7703993055555556	0.4881358900271429	0.6003623188405798	0.8999	0.37
1644.0	Malik loves the poetry of Allama Iqbal and the writings of Imam Gazali.	मलिक को अल्लामा इक़बाल की शायरी और इमाम गज़ाली की रचनाएँ बहुत पसंद हैं।	98.0						writings mistranslated	मालिक को अल्लामा इक़बाल की कविताएँ और इमाम गज़ाली की लेखनी पसंद है।	98.0						Malik mistranslated, 	मालिक अल्लामा इक़बाल की शायरी और इमाम ग़ज़ाली के लेखन से प्यार करता है.	95.0						Malik mistranslated, loves mistranslated	0.9182	0.9244	0.9213	0.8535	0.8539	0.8537	0.37	0.32	0.98	0.95	मलिक अल्लामा इक़बाल की कविताओं और इमाम ग़ज़ाली की रचनाओं से प्रेम करते हैं।	0.6354916067146283	0.5016741071428571	0.3989361702127659	0.8741	0.0
1645.0	Kareena Kapoor will be seen working with Akshaye Khanna once again.	करीना कपूर एक बार फिर अक्षय कुमार के साथ काम करती नजर आयेगी	90.0						Changed last name	करीना कपूर फिर से अक्षय खन्ना के साथ काम करते हुए दिखाई देगी।	90.0						Poor translation of seen	करीना कपूर एक बार फिर अक्षय खन्ना के साथ काम करती हुई नजर आएंगी।	100.0							0.8203	0.8291	0.8247	0.8956	0.8703	0.8828	0.0	0.54	0.9	1.0	करीना कपूर एक बार फिर से अक्षय खन्ना के साथ काम करती नजर आएंगी।	0.488226059654631	0.8311778436691689	0.8311778436691689	0.8882	0.54
1659.0	He said the police has registered a case and started investigations.	उन्होंने बताया की पुलिस ने मामला दर्ज करके जांच शुरू कर दी है।	100.0							उसने कहा कि पुलिस ने मामला दर्ज किया है और जांच शुरू कर दी है।	100.0							उसने कहा कि पुलिस ने मामला दर्ज कर लिया है और जांच शुरू कर दी है.	100.0							0.9372	0.9398	0.9385	0.9341	0.9341	0.9341	0.41	0.29	1.0	1.0	उसने कहा कि पुलिस ने मामला दर्ज कर लिया है और जांच शुरू कर दी है।	0.6780770669659558	0.6729787431541818	0.5923507462686568	0.9380	0.38
1666.0	Total Staff Strength - 12 Group A - 9, Group B - 1, Group C - 2	स्टाफ की कुल संख्या – 12 ग्रुप 'ए' – 9, ग्रुप 'बी' – 1, ग्रुप 'सी' – 2	100.0							कुल कर्मचारी संख्या - 12 ग्रुप ए - 9, ग्रुप बी - 1, ग्रुप सी - 2	100.0							कुल स्टाफ ताकत - 12 समूह ए - 9, समूह बी - 1, समूह सी - 2	80.0	80.0					strength mistranslated	0.8182	0.8567	0.837	0.733	0.7918	0.7613	0.0	0.0	1.0	0.8	कुल स्टाफ संख्या - 12, समूह A - 9, समूह B - 1, समूह C - 2	0.4798539969347423	0.2709730728103431	0.3157155456832064	0.7466	0.0
1672.0	Bedil died in Delhi where his tomb, Bagh-e-Bedil is located.	बेदिल की दिल्‍ली में मृत्‍यु हुई जहां उनका मकबरा बाग-ए-बेदिल है।	100.0							बेदिल ने दिल्ली में अपनी मौत का अनुभव किया, जहां उनका मकबरा, बाग-ए-बेदिल स्थित है।	80.0	80.0					died poorly trsnslated	बेदिल दिल्ली में मरा जहाँ उसकी कब्र, बाग़े-बेदिल स्थित है.	100.0							0.9233	0.8511	0.8858	0.8119	0.8048	0.8083	0.0	0.0	0.8	1.0	बेदिल की मृत्यु दिल्ली में हुई जहाँ उनकी समाधि बाग-ए-बेदिल स्थित है।	0.4934904996481351	0.3841341341341341	0.09009009009009	0.9182	0.0
1673.0	However, their right to a maternity leave must be protected through administrative/institutional policies.	परंतु, प्रशासनिक/संस्थागत नीतियों के ज़रिए मातृत्व अवकाश के उनके अधिकार की रक्षा सुनिश्चित करनी होगी.	100.0							फिर भी, उनका मातृत्व छुट्टी का अधिकार प्रशासनिक/संस्थागत नीतियों के माध्यम से सुरक्षित रखा जाना चाहिए।	100.0							हालांकि, प्रशासनिक/संस्थागत नीतियों के माध्यम से उनके मातृत्व अवकाश के अधिकार की रक्षा की जानी चाहिए।	90.0						however mistranslated	0.8153	0.8508	0.8327	0.8799	0.918	0.8986	0.21	0.39	1.0	0.9	हालांकि, मातृत्व अवकाश के उनके अधिकार की रक्षा प्रशासनिक/संस्थागत नीतियों के माध्यम से की जानी चाहिए।	0.2508169934640523	0.5226057365094798	0.594555177442878	0.8794	0.51
1674.0	They also found that Arjun's character was portrayed well in this movie.	उन्होंने यह भी पाया कि इस फिल्म में अर्जुन के चरित्र को अच्छी तरह से चित्रित किया गया था।	100.0							उन्होंने यह भी पाया कि इस फिल्म में अर्जुन के किरदार को अच्छी तरह से पेश किया गया था।	100.0							वे यह भी पाया कि इस फिल्म में अर्जुन का किरदार अच्छी तरह से प्रस्तुत किया गया है.	90.0						they mistranslated	0.9513	0.9575	0.9544	0.9327	0.946	0.9393	0.69	0.47	1.0	0.9	उन्होंने यह भी पाया कि इस फिल्म में अर्जुन के चरित्र को अच्छी तरह से चित्रित किया गया था।	0.8922782735385176	0.9999271030762502	0.6800062285892245	1.	1.0
1705.0	They say we have been getting calls from senior BJP leaders who are threatening them.	वे कहते हैं कि हमें वरिष्ठ भाजपा नेताओं से फोन आ रहे हैं जो उन्हें धमकी दे रहे हैं.	100.0							उन्होंने कहा है कि हमें वरिष्ठ भाजपा नेताओं से कॉल आ रही है जो उन्हें धमका रहे हैं।	90.0						rahi -> rahe	वे कहते हैं कि हमें भाजपा के वरिष्ठ नेताओं से फोन आ रहे हैं जो उन्हें धमकी दे रहे हैं।	100.0							0.9333	0.9372	0.9352	0.9782	0.9713	0.9747	0.28	0.71	0.9	1.0	वे कहते हैं कि हमें वरिष्ठ भाजपा नेताओं से फोन आ रहे हैं जो उन्हें धमका रहे हैं।	0.4888888888888889	0.78677398989899	0.8604938271604939	0.9840	0.74
1710.0	PM Narendra Modi has begun his speech in Rajya Sabha.	लोकसभा में प्रधानमंत्री नरेंद्र मोदी का भाषण शुरू हो चुका है।	90.0						made passive	प्रधानमंत्री नरेंद्र मोदी ने राज्यसभा में अपना भाषण शुरू किया है।	90.0						kiya -> kar diya	प्रधानमंत्री नरेंद्र मोदी ने राज्य सभा में अपना भाषण शुरू कर दिया है.	100.0							0.9104	0.9176	0.914	0.911	0.9177	0.9143	0.0	0.0	0.9	1.0	प्रधानमंत्री नरेंद्र मोदी ने राज्यसभा में अपना भाषण शुरू कर दिया है।	0.5769944341372912	0.5717962860820004	0.4977876106194691	0.9144	0.0
1723.0	He will meet party leaders and address public gathering in Punjab.	पंजाब में वह पार्टी के नेताओं से मिलेंगे तथा जनसभाओं को संबोधित करेंगे।	95.0						made plural	उन्होंने पंजाब में पार्टी के नेताओं से मिलने और जनसभा को संबोधित करने की योजना बनाई है।	90.0						added yojna	वह पंजाब में पार्टी नेताओं से मिलेगा और सार्वजनिक सभा को संबोधित करेगा।	90.0						should have used plural	0.8831	0.8733	0.8782	0.8977	0.9224	0.9099	0.19	0.0	0.9	0.9	वह पंजाब में पार्टी नेताओं से मिलेंगे और सार्वजनिक सभा को संबोधित करेंगे।	0.5812733208955224	0.7211538461538461	0.5402644230769231	0.9411	0.0
1726.0	The mobile van has been equipped with ATM, TV screen, cctv camera, sound system and publicity material.	मोबाइल वैन एटीएम, टीवी स्क्रीन, सीसीटीवी कैमरा, ध्वनि प्रणाली और प्रचार सामग्री से सुसज्जित की गई है।	100.0							मोबाइल वैन को एटीएम, टीवी स्क्रीन, सीसीटीवी कैमरा, साउंड सिस्टम और प्रचार सामग्री से लैस किया गया है।	100.0							मोबाइल वैन को एटीएम, टीवी स्क्रीन, सीसीटीवी कैमरा, साउंड सिस्टम और प्रचार सामग्री से सुसज्जित किया गया है।	100.0							0.9052	0.9032	0.9042	0.9426	0.9225	0.9324	0.48	0.54	1.0	1.0	मोबाइल वैन को एटीएम, टीवी स्क्रीन, सीसीटीवी कैमरा, साउंड सिस्टम और प्रचार सामग्री से सुसज्जित किया गया है।	0.739192924267551	0.7898009950248758	0.7898009950248758	0.9324	0.54
1738.0	Accordingly, the Government of Gujarat has undertaken several initiatives in the IT sector.	तदनुसार गुजरात सरकार ने आईटी के क्षेत्र में अनेकानेक पहलें की है।	98.0						hai -> hain	इसके अनुसार, गुजरात सरकार ने आईटी क्षेत्र में कई पहल की है।	98.0						hai -> hain	इसलिए, गुजरात सरकार ने आईटी क्षेत्र में कई पहल शुरू की हैं।	100.0							0.8892	0.8933	0.8912	0.8634	0.8729	0.8681	0.26	0.24	0.98	1.0	तदनुसार, गुजरात सरकार ने आईटी क्षेत्र में कई पहलें की हैं।	0.6437241735537189	0.7170781893004116	0.555742958340361	0.9445	0.3
1745.0	The film will also feature Amitabh Bachchan, Alia Bhatt and Ranbir Kapoor in lead roles.	इस फिल्म में उनके साथ रणबीर कपूर, आलिया भट्ट और अमिताभ बच्चन भी होंगे।	85.0	85.0					added unke saath, missed lead role	फिल्म में अमिताभ बच्चन, आलिया भट्ट और रणबीर कपूर भी मुख्य भूमिकाओं में होंगे।	100.0							फिल्म में अमिताभ बच्चन, आलिया भट्ट और रणबीर कपूर मुख्य भूमिकाओं में नजर आएंगे।	100.0							0.9202	0.9089	0.9145	0.8966	0.8679	0.882	0.26	0.25	1.0	1.0	फिल्म में अमिताभ बच्चन, आलिया भट्ट और रणबीर कपूर भी मुख्य भूमिकाओं में नजर आएंगे।	0.720601851851852	0.6693667560615182	0.625	0.8824	0.23
1815.0	Various cultural programmes were also organised on the occasion.	इस अवसर पर विभिन्न प्रकार के सांस्कृतिक कार्यक्रमों का आयोजन भी किया गया।	100.0							इस मौके पर विभिन्न सांस्कृतिक कार्यक्रम भी आयोजित किए गए थे।	100.0							इस अवसर पर विभिन्न सांस्कृतिक कार्यक्रम भी आयोजित किए गए।	100.0							0.8609	0.8776	0.8691	0.915	0.948	0.9312	0.0	0.22	1.0	1.0	इस अवसर पर विभिन्न सांस्कृतिक कार्यक्रमों का भी आयोजन किया गया।	0.290625	0.8190211776859504	0.4429133858267717	0.9736	0.33
1821.0	India 's tyre exports are around Rs. 1200 - 1300 crores a year.	भारत का टायर निर्यात एक वर्ष में 1200-1300 करोड़ रु. के आस-पास होता है।	100.0							भारत के टायर निर्यात सालाना लगभग ₹1200 - 1300 करोड़ हैं।	90.0						ke -> ka, hain -> hai	भारत के टायर निर्यात सालाना लगभग 1200-1300 करोड़ रुपये हैं।	90.0						ke -> ka, hain -> hai	0.8255	0.878	0.8509	0.8391	0.9049	0.8707	0.0	0.18	0.9	0.9	भारत का टायर निर्यात सालाना लगभग 1200 - 1300 करोड़ रुपये का होता है।	0.2547945205479452	0.3841939460347898	0.3524904214559387	0.8924	0.32
