idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_f1_score	gpt_4o_f1_score	ollama_f1_score
2234	[[0.90044224]]	Democratic presidential nominee Joe Biden will be the first candidate in history to raise USD 1 billion from donors.	ଡେମୋକ୍ରାଟିକ୍ ପାର୍ଟିର ରାଷ୍ଟ୍ରପତି ପ୍ରାର୍ଥୀ ଜୋ ବିଡେନ ଇତିହାସର ପ୍ରଥମ ପ୍ରାର୍ଥୀ ହେବେ ଯାହାକି ଦାତାମାନଙ୍କଠାରୁ ୧ ବିଲିୟନ ଡଲାର ପାଇବେ।	0.90044224	True	True	ଗଣତାନାୟକ ପ୍ରତ୍ୟାେକ ସମୟରେ ଦାନକର୍ତ୍ତାମାନଙ୍କୁ ପାଞ୍ଚ ବିଲିୟନ ଡଲାର ଉଠାନ୍ତୁ ତାହା ଚୟନବେଳେ ପ୍ରଥମ ଉମେଦବାର ଜୋ ବାଇଡେନ ହେବ।	ଗଣତାନ୍ତ୍ରିକ ରାଷ୍ଟ୍ରପତି ପଦପ୍ରାର୍ଥୀ ଜୋ ବାଇଡେନ ଦାନକାରୀଙ୍କୁ ଠାରୁ 1 ବିଲିଅନ୍ ଯୁଏସ୍ ଡଲାର୍ ଉଠାଇବାକୁ ଇତିହାସରେ ପ୍ରଥମ ପ୍ରାର୍ଥୀ ହେବେ।	ଡେମୋକ୍ରେଟିକ ପ୍ରେସିଡେଣ୍ଟ ପ୍ରାର୍ଥୀ ଜୋ ବାଇଡେନ ଇତିହାସରେ ପ୍ରଥମ ପ୍ରାର୍ଥୀ ହେବେ ଯେ ଦାତାଙ୍କଠାରୁ ୧ ବିଲିୟନ ଆମେରିକୀ ଡଲାର ସଂଗ୍ରହ କରିବେ।	0.9989	0.9747	0.9992
2270	[[0.90808076]]	One person died on the spot and other one was seriously injured in the accident.	ଘଟଣା ସ୍ଥଳରେ ଜଣଙ୍କର ମୃତ୍ୟୁ ହୋଇଥିବା ବେଳେ ଜଣେ ଗୁରୁତର ଆହତ ହୋଇଛନ୍ତି ।	0.90808076	True	True	ଏକ ବ୍ୟକ୍ତି ଦୁର୍ଘଟନାରେ ସ୍ଥଳରେ ମୃତ ହୋଇଥିଲେ ଏବଂ ଅଣ୍ଡର୍ ଏକ ବ୍ୟକ୍ତି ଗଭୀର କଷ୍ଟ ପାଇଥିଲେ।	ଏକ ଲୋକ ସ୍ଥଳରେ ମୃତ୍ୟୁବରଣ କରିଥିଲେ ଏବଂ ଅନ୍ୟ ଜଣଙ୍କ ଗୁରୁତର ଆହତ ହୋଇଥିଲେ।	ଏକ ବ୍ୟକ୍ତି ଦୁର୍ଘଟଣାରେ ମୃତ୍ୟୁ ବରଣ କରିଥିଲେ ଏବଂ ଅନ୍ୟ ଜଣକୁ ଗମ୍ଭୀର ଆହତ କରାଯାଇଥିଲା ।	0.9880	0.9977	0.9929
2276	[[0.92827326]]	The Prime Minister said that Sant Kabir represents the essence of India's soul.	ପ୍ରଧାନମନ୍ତ୍ରୀ କହିଲେ ଯେ ସନ୍ଥ କବୀର ଭାରତୀୟ ଆତ୍ମାର ସାରବତ୍ତାର ପ୍ରତିନିଧିତ୍ୱ କରୁଛନ୍ତି ।	0.92827326	True	True	ପ୍ରଧାନମନ୍ତ୍ରୀ କ'ବୀର କୁହିଛନ୍ତି ଯେ ସାଣ୍ଟ କ'ବୀର ଭାରତର ଆତ୍ମାର ସାରରେ ପ୍ରତିନିଧାନ କରୁଥାନ୍ତି।	ପ୍ରଧାନମନ୍ତ୍ରୀ କହିଥିଲେ ଯେ ସନ୍ତ କବୀର ଭାରତର ଆତ୍ମାର ସାରକଥାକୁ ପ୍ରତିନିଧିତ୍ୱ କରନ୍ତି।	ପ୍ରଧାନମନ୍ତ୍ରୀ କହିଲେ ଯେ ସନ୍ତ କବୀର ଭାରତର ଆତ୍ମାର ସାରକଥାକୁ ପ୍ରତିନିଧିତ୍ଵ କରନ୍ତି।	0.9639	1.0000	1.0000
2284	[[0.9276192]]	Police reached the spot and started investigation after seizing the dead body.	ପୁଲିସ୍‌ ଘଟଣାସ୍ଥଳରେ ପହଞ୍ଚି ମୃତଦେହ ଜବତ କରି ତଦନ୍ତ ଆରମ୍ଭ କରିଛି।	0.9276192	True	True	ପୋଲିସ ଚିହ୍ନିତ ମୃତ ଦେହ ହରିବା ପରେ ସ୍ପଟ୍‌ରେ ପହଞ୍ଚିଲା ଏବଂ ତଦ୍‌ରେ ତଦ୍‌ରେ ଗଡ଼ଣୀ ଶୁରୁ କରିଲା।	ପୋଲିସ ଘଟଣାସ୍ଥଳରେ ପହଞ୍ଚିଲା ଏବଂ ମୃତଦେହ ଜବତ କରି ତଦନ୍ତ ଆରମ୍ଭ କଲା।	ପୁଲିସ୍ ସ୍ଥାନକୁ ପହଞ୍ଚି ମୃତଦେହ ବାଜେଇ ଅନୁସନ୍ଧାନ ଆରମ୍ଭ କଲେ ।	0.9692	0.9968	0.9956
2359	[[0.9252773]]	The matter is being investigated and the accused will be arrested soon, police said.	ଘଟଣାର ତଦନ୍ତ ଚାଲିଛି, ଖୁବ୍ ଶୀଘ୍ର ଅଭିଯୁକ୍ତଙ୍କୁ ଧରାଯିବ ବୋଲି କହିଛନ୍ତି ଥାନା ଅଧିକାରୀ ।	0.9252773	True	True	ପୋଲିସ କହିଛନ୍ତି, ମାମଲା ତଦନ୍ତ ହୁଅଛି ଏବଂ ଅଭିଯୁକ୍ତକୁ ଶୀଘ୍ରଇ ଗ୍ରହଣ କରାଯାଇବାକୁ କହିଛନ୍ତି।	ମାମଲାଟିର ତଦନ୍ତ ଚାଲିଛି ଏବଂ ଦୋଷୀକୁ ଶୀଘ୍ର ଗିରଫ କରାଯିବ, ପୋଲିସ କହିଛନ୍ତି।	ଏହି ବିଷୟରେ ଅନୁସନ୍ଧାନ ଚାଲିଛି ଏବଂ ଅଭିଯୁକ୍ତକୁ ଶୀଘ୍ର ଗିରଫତାର କରାଯିବ, ପୋଲିସ୍ କହିଛି।	0.9907	0.9701	0.9708
2380	[[0.91732264]]	More than 10,000 students will be competing to solve 243 problem statements from 37 central government departments, 17 state governments and 20 industries.	37 କେନ୍ଦ୍ର ସରକାରୀ ବିଭାଗ, 17 ରାଜ୍ୟ ସରକାର ଓ 20ଟି ଉଦ୍ୟୋଗଗୁଡିକର 243ଟି ସମସ୍ୟାର ସମାଧାନ ପାଇଁ 10 ହଜାରରୁ ଅଧିକ ଛାତ୍ରଛାତ୍ରୀ ପ୍ରତିଯୋଗିତା କରୁଛନ୍ତି ।	0.91732264	True	True	10,000ରୁ ଅଧିକ ଛାତ୍ରଙ୍କ 37 କେନ୍ଦ୍ରୀୟ ସରକାରୀ ବିଭାଗ, 17 ରାଜ୍ୟସରକାର ଓ 20 ଉଦ୍ୟୋଗରୁକୁ 243 ପ୍ରଶ୍ନ ସମସ୍ୟାଗୁଲି ବିଚାର କରିବା ପାଇଁ ପ୍ରତিযୋଗୀ ହେବ।	୧୦,୦୦୦ ରୁ ଅଧିକ ଛାତ୍ର ମଧ୍ୟରେ ୩୭ଟି କେନ୍ଦ୍ର ସରକାରୀ ବିଭାଗ, ୧୭ଟି ରାଜ୍ୟ ସରକାର ଏବଂ ୨୦ଟି ଶିଳ୍ପ ଠାରୁ ୨୪୩ଟି ସମସ୍ୟା ବିବୃତ୍ତିକୁ ସମାଧାନ କରିବା ପାଇଁ ପ୍ରତିଯୋଗିତା କରିବେ।	୩୭ କେନ୍ଦ୍ର ସରକାର ବିଭାଗ, ୧୭ ରାଜ୍ୟ ସରକାର ଏବଂ ୨୦ ଉଦ୍ୟୋଗରୁ ୨୪୩ ସମସ୍ୟା ବିବରଣୀକୁ ସମାଧାନ କରିବା ପାଇଁ ୧୦,୦୦୦ରୁ ଅଧିକ ଛାତ୍ରଛାତ୍ରୀମାନେ ପ୍ରତିଯୋଗିତା କରିବେ।	0.9309	0.9058	0.9224
2399	[[0.93264127]]	West Bengal Chief Minister Mamata Banerjee said she won't attend the swearing-in ceremony of Prime Minister Narendra Modi.	ପ୍ରଧାନମନ୍ତ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦିଙ୍କ ଶପଥ ଗ୍ରହଣ ସମାରୋହରେ ଯୋଗ ଦେବେନି ପଶ୍ଚିମବଙ୍ଗ ମୁଖ୍ୟମନ୍ତ୍ରୀ ମମତା ବାନାର୍ଜୀ।	0.93264127	True	True	ପଶ୍ଚିମ ବଙ୍ଗାଳ ମୁଖ୍ୟମନ୍ତ୍ରୀ ମମତା ବନ୍ଦ୍ୟୋପାଧ୍ୟାୟ କହିଛନ୍ତି ତାଙ୍କ ଯାତ୍ରାପୂରବ ସ୍ୱେୟରିଂ-ଇନ କେରେମୋନିରେ ପହଞ୍ଚିବେନାହିବେ ପ୍ରଧାନମନ୍ତ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀଙ୍କ ଶୁଭାରମ୍ଭ ଅବସରରେ।	ପଶ୍ଚିମ ବଙ୍ଗର ମୁଖ୍ୟମନ୍ତ୍ରୀ ମମତା ବାନାର୍ଜୀ କହିଛନ୍ତି ଯେ ସେ ପ୍ରଧାନମନ୍ତ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀଙ୍କ ଶପଥଗ୍ରହଣ ସମାରୋହରେ ଯୋଗ ଦେବେ ନାହିଁ।	ପଶ୍ଚିମ ବଙ୍ଗ ମୁଖ୍ୟମନ୍ତ୍ରୀ ମମତା ବନର୍ଜୀ କହିଲେ ସେ ପ୍ରଧାନମନ୍ତ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀଙ୍କ ଶପଥ ଗ୍ରହଣ ସମାରୋହରେ ଯିବେ ନାହିଁ ।	0.9660	0.9886	0.9930
2503	[[0.9010811]]	It has also announced a compensation of Rs 2 lakh each to the family of the deceased.	ଏହା ସହ ପ୍ରତ୍ୟେକଙ୍କ ମୃତକଙ୍କ ପରିବାରକୁ ୨ ଲକ୍ଷ ଟଙ୍କାର ଅନୁକମ୍ପାମୂଳକ ସହାୟତା ରାଶି ଘୋଷଣା କରିଛନ୍ତି ।	0.9010811	True	True	ସହାୟତା ପାଇଁ ପରିବାରଙ୍କୁ ପ୍ରতିଜ୍ଞା କରିଛି ଯେ ମୃତକଙ୍କ ପରିବାରଙ୍କୁ ପ୍ରতିଜ୍ଞା କରିଛି ୨ ଲକ୍ଷ ଟଙ୍କା।	ଏହା ମୃତକଙ୍କ ପରିବାର ପ୍ରତି ଜଣଙ୍କୁ ଦୁଇ ଲକ୍ଷ ଟଙ୍କା ମୁଆବଜା ଘୋଷଣା କରିଛି।	ମୃତକର ପରିବାରକୁ ୨ ଲକ୍ଷ ଟଙ୍କା ପ୍ରତି ମୁଆବଜା ଘୋଷଣା କରିଛି ।	1.0000	0.9953	0.9756
2507	[[0.90538037]]	Friends, India and Argentina are complementary to each other in many ways.	ବନ୍ଧୁଗଣ, ଅନେକ ଦିଗରେ ଭାରତ ଏବଂ ଆର୍ଜେଣ୍ଟିନା ପରସ୍ପରର ପରିପୂରକ ।	0.90538037	True	True	ସହପାଠୀ, ଭାରତ ଏବଂ ଆର୍ଜେଣ୍ଟିନା ପ୍ରମେୟେ ଅନେକ ପଦ୍ଧତିରେ ଅନ୍ତର୍ଭୂତ।	ସଙ୍ଗମାନେ, ଭାରତ ଓ ଆର୍ଜେଣ୍ଟିନା ବହୁତ ଉପାୟରେ ପରସ୍ପରକୁ ପୂରକ।	ସାଥୀସବୁ, ଭାରତ ଏବଂ ଆର୍ଜେଣ୍ଟିନା ଅନେକ ପାର୍ଶ୍ୱରେ ପରସ୍ପରକୁ ପୂରକ ଅଟନ୍ତି।	1.0000	1.0000	0.9967
2519	[[0.9033762]]	Both the leaders agreed to hold the next India-EU Summit at an early opportunity next year in Brussels.	ଉଭୟ ନେତା ଆସନ୍ତା ବର୍ଷ ବ୍ରୁସେଲ୍ସରେ ପରବର୍ତ୍ତୀ ଭାରତ-ୟୁରୋପ ସଂଘ ଶିଖର ସମ୍ମିଳନୀ ଆୟୋଜନ କରିବା ଲାଗି ସହମତ ହୋଇଥିଲେ ।	0.9033762	True	True	ଦୁଇଟି ନେତା ମାନଲୁ ପରବର୍ତ୍ତୀ ଇଣ୍ଡିଆ-EU ସମ୍ମିଳନକୁ ଆଗକୁ ବ୍ରସେଲସରେ ପ୍ରବନ୍ଧ କରିବା ନିଯୁକ୍ତି ଦେଇଲୁ।	ଉଭୟ ନେତା ଆଗାମୀ ବର୍ଷରେ ସଜଗ୍ରେ ବ୍ରସେଲ୍‌ସରେ ପରବର୍ତ୍ତୀ ଭାରତ-ୟୁରୋପୀୟ ସଂଘ ସମ୍ମିଳନୀ ଆୟୋଜନ କରିବାକୁ ସମ୍ମତି ଜଣାଇଛନ୍ତି।	ଉଭୟ ନେତାମାନେ ଆଗାମୀ ବର୍ଷରେ ବୃସେଲ୍ସରେ ଆଗାମୀ ଅବସରରେ ପରବର୍ତ୍ତୀ ଭାରତ-ଇଉ ଶୀର୍ଷସମ୍ମିଳନୀ ଅନୁଷ୍ଠାନ କରିବାକୁ ଏକମତ ହେଲେ ।	0.9504	0.9971	0.9939
2524	[[0.9047279]]	Both projects will quicken the development of Assam and the Northeast.	ଏହି ଦୁଇଟି ଯାକ ପ୍ରକଳ୍ପ ଆସାମ ଏବଂ ଉତ୍ତର-ପୂର୍ବାଂଚଳର ବିକାଶକୁ ତ୍ୱରାନ୍ୱିତ କରିବ ।	0.9047279	True	True	ଉଭୟ ପ୍ରକଳ୍ପ ଆସାମ ଏବଂ ଉତ୍ତରପୂର୍ବର ବିକାଶ ଗତି ଦେବ।	ଉଭୟ ପ୍ରକଳ୍ପ ଆସାମ ଏବଂ ଉତ୍ତର ପୂର୍ବ ଭାରତର ଉନ୍ନତିକୁ ତ୍ରାଣ ଦେବ।	ଉଭୟ ପ୍ରକଳ୍ପ ଆସାମ ଏବଂ ଉତ୍ତର-ପୂର୍ବର ବିକାଶକୁ ତ୍ବରାନ୍ୱିତ କରିବେ।	0.9620	0.9671	0.9897
2546	[[0.9170227]]	The police have also detained two other persons in connection with the case.	ଏହାସହ ଏହି ଘଟଣାରେ ସଂପୃକ୍ତ ଅନ୍ୟ ଦୁଇ ଅଭିଯୁକ୍ତଙ୍କୁ ମଧ୍ୟ ପୁଲିସ ଗିରଫ କରିଥିଲା।	0.9170227	True	True	ମାମୁଦ ସମ୍ବନ୍ଧରେ ଏକ ମାନଙ୍କ ସହାୟକ ପୁଲିସ୍ ଦୁଇ ଅନ୍ୟ ବ୍ୟକ୍ତ࿱ି ପକଡ଼ିଥିଲେ।	ପୁଲିସ କେସ୍ ସହିତ ସମ୍ବନ୍ଧିତ ଦୁଇ ଜଣ ଅନ୍ୟ ଲୋକଙ୍କୁ ମଧ୍ୟ ଗିରଫ କରିଛନ୍ତି।	ପୋଲିସଙ୍କ ମଧ୍ୟ ଏହି କେସର ସହିତ ଅନ୍ୟ ଦୁଇ ବ୍ୟକ୍ତିଙ୍କୁ ଆବଦ୍ଧ କରିଛନ୍ତି।	0.9977	1.	0.9977
2661	[[0.90037024]]	The police recovered the jewellery, knife, mobile phones and motorcycle from their possession.	ସେମାନଙ୍କ ନିକଟରୁ ଭୁଜାଲି, ଛୁରୀ, ବାଇକ୍, ମୋବାଇଲ ଜବତ କରିଛି ପୋଲିସ ।	0.90037024	True	True	ପୋଲିସ ତାଙ୍କ ସମ୍ପତ୍ତି, ଛୁରି, ମୋବାଇଲ ଫୋନ ଓ ମୋଟରସାଇକଲ ଉହାର ବାସ୍ତୁରୁ ପୁଣି ପାଇଲା।	ପୋଲିସ ତାଙ୍କର ଅଧୀନରୁ ଗହଣା, ଛୁରୀ, ମୋବାଇଲ ଫୋନ ଏବଂ ମୋଟରସାଇକଲ ଉଦ୍ଧାର କଲେ।	ପୋଲିସ୍ ତାଙ୍କ କବଜାରୁ ଆଭୂଷଣ, ଛୁରୀ, ମୋବାଇଲ୍ ଫୋନ୍ ଏବଂ ମୋଟରସାଇକଲ୍ ଉଦ୍ଧାର କରିଥିଲେ।	0.9773	0.9843	0.9843
2693	[[0.9105582]]	Prime Minister Shri Narendra Modi has congratulated Viswanathan Anand on winning World Rapid Chess Championship.	ବିଶ୍ଵ ରାପିଡ ଚେସ ଚାମ୍ପିୟନସିପ ବିଜେତା ବିଶ୍ୱନାଥନ ଆନନ୍ଦଙ୍କୁ ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ଶୁଭେଚ୍ଛା ଜଣାଇଛନ୍ତି ।	0.9105582	True	True	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ମନ୍ଦ ରାସିକ ଚେସ୍ ଚାମ୍ପିଅନ୍ଶିପରେ ବିଶ୍ୱାନନ୍ଦନ ଆନନ୍ଦଙ୍କୁ ଅଭିନନ୍ଦନ ଜଣାଇଛନ୍ତି।	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ବିଶ୍ୱ ରାପିଡ୍‌ ଚେସ୍ ଚ୍ୟାମ୍ପିୟନଶିପ୍‌ ଜିତିବା ପାଇଁ ଭିଶ୍ୱନାଥନ୍ ଆନନ୍ଦଙ୍କୁ ଅଭିନନ୍ଦନ ଜଣାଇଛନ୍ତି।	ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀ ବିଶ୍ୱନାଥନ୍ ଆନନ୍ଦଙ୍କୁ ବିଶ୍ୱ ରାପିଡ୍ ଚେସ୍ ଚାମ୍ପିୟନସିପ୍ ଜିତିବା ପାଇଁ ଅଭିନନ୍ଦନ କରିଛନ୍ତି।	0.9987	0.9988	0.9988
2730	[[0.9014515]]	Both were rushed to district hospital where their condition was stated to be critical.	ଗୁରୁତର ଅବସ୍ଥାରେ ଉଭୟଙ୍କୁ ସଙ୍ଗେସଙ୍ଗେ ଜିଲ୍ଲା ମେଡିକାଲ ନିଆଯାଇଥିବା ବେଳେ ସେଠାରେ ସେମାନଙ୍କ ଅବସ୍ଥା ସଙ୍କଟାପନ୍ନ ଥିବା ଜଣାଯାଇଛି।	0.9014515	True	True	ଦୁଇଟି ଜିଲ୍ଲା ହସ୍ପିଟାଲରେ ଭାଗି ଯାଇଥିବା ଯେତେବେଳେ ତାଙ୍କୁ ସ୍ଥିତି ଗମ୍ଭୀର କହାଯାଇଥିଲା।	ଉଭୟଙ୍କୁ ଜିଲ୍ଲା ହସ୍ପିଟାଲକୁ ତାରଣା ଦିଆଯାଇଥିଲା ଯେଉଁଠାରେ ସେମାନଙ୍କର ଅବସ୍ଥା ଜଟିଳ ବୋଲି କୁହାଯାଇଥିଲା।	ଦୁଇଜଣଙ୍କୁ ଜିଲ୍ଲା ହସ୍ପାତାଲକୁ ନିଆଯାଇଥିଲା, ଯେଉଁଠାରେ ତାଙ୍କର ଅବସ୍ଥା ସାଂଘାତିକ ବୋଲି କୁହାଯାଇଥିଲା।	0.9827	0.9915	0.9283
2735	[[0.90754974]]	They had no other option also.	ଏହା ଛଡ଼ା ସେମାନଙ୍କ ନିକଟରେ ଅନ୍ୟ କୌଣସି ଉପାୟ ନଥିଲା ।	0.90754974	False	True	ସେମାନେ ଅନ୍ୟ ପଥ ନାହିଁ ଅଛି।	ସେମାନଙ୍କ ପାଇଁ ଅନ୍ୟ କୌଣସି ବିକଳ୍ପ ମଧ୍ୟ ନଥିଲା।	ସେମାନେ ଅନ୍ୟ କୌଣସି ଅପସନ୍ନ ମଧ୍ୟ ନଥିଲେ ।	0.9513	0.9951	0.9790
2763	[[0.91627663]]	The Minister stressed that making India a 5 trillion dollar economy is no more just a dream but a roadmap towards achieving it has been laid down in these fifty days.	ମନ୍ତ୍ରୀ କହିଥିଲେ ଯେ ଭାରତକୁ 5 ଟ୍ରିଲିଅନ ଡଲାର ବିଶିଷ୍ଟ ଅର୍ଥବ୍ୟବସ୍ଥାରେ ପରିଣତ କରିବା ଆଉ କେବଳ ଏକ ସ୍ୱପ୍ନ ହୋଇ ରହିନାହିଁ ବରଂ ଏହାକୁ ହାସଲ କରିବା ପାଇଁ ଏହି 50 ଦିନ ମଧ୍ୟରେ ଏକ କାର୍ଯ୍ୟଖସଡ଼ା ମଧ୍ୟ ପ୍ରସ୍ତୁତ କରାଯାଇଛି ।	0.91627663	True	True	ମନ୍ତ୍ରୀ ବେଳେ ଉକ୍ତ କଲୁଚନରେ କହିଲା ଯେ ଭାରତକୁ 5 ଟ୍ରିଲିଅନ ଡଲର ଅର୍ଥବନ୍ଧନ କରିବା ପଢ଼ାର କିମ୍ବା ସ୍ବପ୍ନ ନୁହେଇ ଏହାର ପ୍ରାପ୍ତିକୁ ପଥନିର୍ଦ୍ଦେଶ ଏହାର 50 ଦିନରେ ଲେଆଉଟ କରାଯାଇଥିବ।	ମନ୍ତ୍ରୀ ଜଣେ ଜୋର ଦେଇ କହିଲେ ଯେ ଭାରତକୁ ଏକ 5 ଟ୍ରିଲିଅନ୍ ଡଲାର୍ ଅର୍ଥନୀତି କରିବା କେବଳ ଏକ ସ୍ୱପ୍ନ ଅଟେ ନାହିଁ, କିନ୍ତୁ ଏହାକୁ ସାଧାନ କରିବା ପାଇଁ ରୋଡମ୍ୟାପ୍ ଏହି ପଞ୍ଚାଶ ଦିନରେ ତିଆରି କରାଯାଇଛି।	ମନ୍ତ୍ରୀ ଜୋର ଦେଇଛନ୍ତି ଯେ ୫ ଟ୍ରିଲିୟନ ଡଲାର ଅର୍ଥବ୍ୟବସ୍ଥାକୁ ଭାରତକୁ ଆଣିବା ଏକ ସ୍ୱପ୍ନ ନୁହେଁ, ଏହାକୁ ପ୍ରାପ୍ତ କରିବା ପାଇଁ ଏହି ପଚାଶ ଦିନରେ ଏକ ରୋଡମାପ ତିଆରି କରାଯାଇଛି।	0.9825	0.9739	0.9627
2791	[[0.9290558]]	Last year, Indias trade with African countries has registered a growth of 32 per cent.	ବିଗତ ବର୍ଷ ଆଫ୍ରିକାର ଦେଶଗୁଡିକ ସହିତ ଭାରତର ବାଣିଜ୍ୟରେ 32 ପ୍ରତିଶତ ବୃଦ୍ଧି ହୋଇଛି ।	0.9290558	True	True	ଗତ ବର୍ଷ, ଭାରତରେ ଆଫ୍ରିକାନ୍ତିକୁ ଚଲାର ବ୍ୟବସାୟ 32 ଶତାଂଶ ବଢ଼ିଛି।	ଗତବର୍ଷ, ଆଫ୍ରିକୀୟ ଦେଶଗୁଡ଼ିକ ସହିତ ଭାରତର ବ୍ୟାପାରରେ 32 ପ୍ରତିଶତ ବୃଦ୍ଧି ହୋଇଛି।	ଗତ ବର୍ଷ, ଆଫ୍ରିକୀୟ ଦେଶଗୁଡ଼ିକ ସହିତ ଭାରତର ବାଣିଜ୍ୟରେ ୩୨ ପ୍ରତିଶତ ବୃଦ୍ଧି ହୋଇଛି।	0.9549	0.9579	0.9485
2825	[[0.90727824]]	Violence against women is increasing day by day in the State.	ଦେଶରେ ଦିନକୁ ଦିନ ବଢି ଚାଲିଛି ମହିଳାଙ୍କ ପ୍ରତି ହେଉଥିବା ନିର୍ଯ୍ୟାତନା ।	0.90727824	True	True	ଅବସ୍ଥାରେ ନାରୀଙ୍କ ବିରୁଦ୍ଧ ହିଂସା ଦିନଦିନ ବୃଦ୍ଧି ପାଇଛି।	ରାଜ୍ୟରେ ପ୍ରତିଦିନ ମହିଳାମାନଙ୍କ ବିରୁଦ୍ଧରେ ହିଂସା ବଢ଼ୁଛି।	ରାଜ୍ୟରେ ଦିନେ ଦିନେ ମହିଳାଙ୍କ ବିରୁଦ୍ଧରେ ହିଂସା ବୃଦ୍ଧି ପାଉଛି ।	0.9840	0.9614	0.9956
2843	[[0.93645847]]	The problems confronting the international community today cannot be solved by any one country or group of countries.	ଆଜି ଆନ୍ତର୍ଜାତିକ ସମୁଦାୟ ସାମନାକୁ ଆସିବାକୁ ଥିବା ସମସ୍ୟାଗୁଡ଼ିକର ସମାଧାନ କୌଣସି ଏକ ଦେଶ ଅଥବା ଦେଶର ସମୂହ ଦ୍ୱାରା କରାଯାଇ ପାରିବ ନାହିଁ ।	0.93645847	True	True	ଆଜି ବିଶ୍ୱବାସୀ ସମ୍ପର୍କରେ ମୁଳ୍ୟାଙ୍କୁ ନିହିତ ମୁଶ୍କିଲଟି ଏକ ଦେଶ କେବଳ କିମ୍ବା ଏକ ସମୂହ ଦ୍ୱାରା ନିବେଦନ ହେବ।	ଆଜିକାଲି ଆନ୍ତର୍ଜାତୀୟ ସମୁଦାୟ ସାମ୍ନା କରୁଥିବା ସମସ୍ୟାମାନଙ୍କୁ କୌଣସି ଗୋଟିଏ ଦେଶ କିମ୍ବା ଦେଶମାନଙ୍କର ଗୋଟିଏ ଗୋଷ୍ଠୀ ଦ୍ୱାରା ସମାଧାନ କରାଯାଇପାରିବ ନାହିଁ।	ଆଜିକାଲି ଆନ୍ତର୍ଜାତୀୟ ସମ୍ପ୍ରଦାୟକୁ ମୁହାଁନ୍ତି ଥିବା ସମସ୍ୟାଗୁଡ଼ିକ କୌଣସି ଏକ ଦେଶ କିମ୍ବା ଦେଶଗୁଡ଼ିର ଏକ ଗୋଷ୍ଠୀଦ୍ୱାରା ସମାଧାନ ହୋଇପାରିବ ନାହିଁ ।	0.9948	0.9991	0.9976
