idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans
62707	[[0.9116975]]	Directed by Anil Ravipudi, this movie is produced by Anil Sunkara, Dil Raju and Mahesh Babu under AK Entertainments, Sri Venkateshwara Creations and G. Mahesh Babu Entertainment Pvt Ltd.	అనిల్ రావిపూడి డైరెక్ట్ చేసిన ఈ సినిమాను శ్రీ వెంకటేశ్వర క్రియేషన్స్ బ్యానర్‌పై దిల్ రాజు, జి మహేష్ బాబు ఎంటర్‌టైన్‌మెంట్ బ్యానర్‌పై మహేష్ బాబు, ఎకె ఎంటర్‌టైన్‌మెంట్స్ సంయుక్తంగా కలిసి నిర్మించారు.	0.9116975	True	True	ఆనిల్ రవిపుడి దర్శకత్వంలో, ఈ సినిమా ఆనిల్ సుంకర, దిల్ రాజు, మరియు మహేష్ బాబు నిర్మాణంలో AK ఎంటర్టైన్మెంట్స్, శ్రీ వెంకటేశ్వర క్రియేషన్స్ మరియు జి. మహేష్ బాబు ఎంటర్టైన్మెంట్ ప్రైవేట్ లిమిటెడ్ గా నిర్మితం చేయబడింది.	ఈ సినిమాను అనిల్ రావిపూడి దర్శకత్వం వహించగా, అనిల్ సుంకర, దిల్ రాజు మరియు మహేష్ బాబు AK ఎంటర్టైన్మెంట్స్, శ్రీ వెంకటేశ్వర క్రియేషన్స్ మరియు జి. మహేష్ బాబు ఎంటర్టైన్మెంట్ ప్రైవేట్ లిమిటెడ్ బ్యానర్లపై నిర్మించారు.	అనిల్ రవిపూడి దర్శకత్వంలో, ఈ సినిమా అనిల్ సుంకర, దిల్ రాజు, మహేష్ బాబు లు ఏకె ఎంటర్టైన్మెంట్స్, శ్రీ వెంకటేశ్వర క్రియేషన్స్, జి. మహేష్ బాబు ఎంటర్టైన్మెంట్ ప్రైవేట్ లిమిటెడ్ కింద నిర్మించబడింది.
62768	[[0.9107449]]	Badminton player Jwala Gutta, football great Bhaichung Bhutia, boxer Amir Khan and cricketer Pragyan Ojha were present in the ceremony.	ఈ అవార్డుల కార్యక్రమానికి బ్యాడ్మింటన్ ప్లేయర్ జ్వాలా గుత్తా, పుట్ బాల్ గ్రేట్ బైటింగ్ భూటియా, బాక్సర్ అమీర్ ఖాన్, క్రికెటర్ ప్రజ్ఞాన్ ఓజాలు హాజరయ్యారు.	0.9107449	True	True	బ్యాడ్మింటన్ ఖళ్ళాడి జ్వాలా గుట్ట, ఫుట్బాల్ గ్రేట్ భైచుంగ్ భూటియా, బాక్సర్ అమీర్ ఖాన్ మరియు క్రికెటర్ ప్రగ్యాన్ ఓజా ఈ కార్యక్రమంలో ఉన్నారు.	బ్యాడ్మింటన్ క్రీడాకారిణి జ్వాలా గుట్ట, ఫుట్‌బాల్ మహా నటి బైచుంగ్ భుతియా, బాక్సర్ ఆమీర్ ఖాన్ మరియు క్రికెటర్ ప్రగ్యాన్ ఓజా ఈ కార్యక్రమంలో హాజరయ్యారు.	బాడ్మింటన్ ఆటగాడు జ్వాలా గుట్టా, ఫుట్‌బాల్ గ్రేట్ భాయిచుంగ్ భుటియా, బాక్సర్ అమీర్ ఖాన్ మరియు క్రికెటర్ ప్రగ్యాన్ ఒజా ఆ కార్యక్రమంలో పాల్గొన్నారు.
62806	[[0.91398805]]	KS Ravi Kumar directed the project and C Kalyan produced it.	కెఎస్ రవికుమార్ ఈ చిత్రాన్ని డైరెక్ట్ చేయగా సి కళ్యాణ్ నిర్మించారు.	0.91398805	True	True	కే.ఎస్. రవి కుమార్ నిర్దేశించిన ప్రాజెక్ట్ మరియు సి. కల్యాణ్ తయారు చేసారు.	కెఎస్ రవి కుమార్ ఈ ప్రాజెక్ట్‌ను దర్శకత్వం వహించారు మరియు సీ కల్యాణ్ దీన్ని నిర్మించారు.	కే ఎస్ రవి కుమార్ ఈ ప్రాజెక్ట్ దర్శకత్వం వహించారు, సి కల్యాణ్ దీన్ని నిర్మించారు.
62874	[[0.94308627]]	You know very well what the condition of electricity was before but how better it is now!	ఇంతకు ముందు విద్యుత్ పరిస్థితి ఏమిటో మీకు బాగా తెలుసు, కానీ ఇప్పుడు ఎంత బాగుంది!	0.94308627	True	True	మీరు చాలా బాగా అర్థం చేసుకుంది ముందు విద్యుత్ స్థితి ఏమిటే ఉందని, కానీ ఇప్పుడు ఎంత మంచిగా ఉందో తెలుసుకోవడం లేదా?	మీకు బాగా తెలుసు మునుపటి విద్యుత్ పరిస్థితి ఎలా ఉందో, కానీ ఇప్పుడు అది ఎంత మెరుగ్గా ఉందో!	మీరు చాలా బాగా తెలుసు మునుపటి విద్యుత్ స్థితి ఎలా ఉండేదో, ఇప్పుడు ఎలా మెరుగైందో!
62940	[[0.9293303]]	Union Minister Smriti Irani, Meghalaya Assembly Speaker Methba Lingdo and Congress leader Jyotiraditya Scindia will also participate in the event.	ఈ కార్యక్రమంలో కేంద్ర మంత్రి స్మృతి ఇరానీ, మేఘాలయ శాసనసభ స్పీకర్ మెత్బా లింగ్డో, కాంగ్రెస్ నేత జ్యోతిరాదిత్య సింధియాతో పాటు పలువురు పాల్గొంటారు.	0.9293303	True	True	యూనియన్ మంత్రి స్మృతి ఇరాని, మెఘాలయ అసెంబ్లీ స్పీకర్ మెథ్బా లింగ్డో మరియు కాంగ్రెస్ నేత జ్యోతిరాదిత్య సింధియా కూడా ఈ సంఘటనలో పాల్గొనబోతున్నారు.	కేంద్ర మంత్రి స్మృతి ఇరానీ, మేఘాలయ అసెంబ్లీ స్పీకర్ మెత్‌బా లింగ్డో మరియు కాంగ్రెస్ నేత జ్యోతిరాదిత్య సింధియా కూడా ఈ కార్యక్రమంలో పాల్గొంటారు.	కేంద్ర మంత్రి స్మృతి ఇరానీ, మేఘాలయ అసెంబ్లీ స్పీకర్ మేథా లింగ్డో మరియు కాంగ్రెస్ నాయకుడు జ్యోతిరాదిత్య స్కిందియా కూడా ఈ కార్యక్రమంలో పాల్గొనబోతున్నారు.
62961	[[0.90192634]]	Later that month, he was named in the England squad for the 2007 Cricket World Cup, and he played his second ODI in England's second match of that tournament.	ఆ నెల తరువాత, అతని పేరు 2007 క్రికెట్ ప్రపంచ కప్ కొరకు పేర్కొనబడిన ఇంగ్లాండ్ జట్టులో చేర్చబడింది, మరియు అతను ఆ పోటీలో ఇంగ్లాండ్ రెండవ ఆటలో అతని రెండవ ODIను ఆడాడు.	0.90192634	True	True	ఆ నెలలో తరువాత, 2007 క్రికెట్ వరల్డ్ కప్ కోసం ఇంగ్లాండ్ స్క్వాడ్లో పేరు చేసినాడు, మరియు ఆ ప్రయాణంలో ఇంగ్లాండ్ రెండవ మ్యాచ్లో తన రెండవ ఒడీఐ ఆడింది.	ఆ నెలలో తర్వాత, అతను 2007 క్రికెట్ వరల్డ్ కప్ కోసం ఇంగ్లాండ్ జట్టులో ఎంపికయ్యాడు మరియు ఆ టోర్నమెంట్‌లో ఇంగ్లాండ్ రెండవ మ్యాచ్‌లో తన రెండవ వన్డే ఆడాడు.	ఆ నెలలో తరువాత, అతను 2007 క్రికెట్ ప్రపంచ కప్ కోసం ఇంగ్లండ్ జట్టులో ఎంపికయ్యాడు, ఆ టోర్నమెంట్ లో ఇంగ్లండ్ రెండవ మ్యాచ్ లో తన రెండవ ODI ఆడాడు.
62993	[[0.940927]]	The BJP won 22, LJP six and RLSP three seats.	ఎన్‌డీఏకు సంబంధించి బీజేపీ 22, ఎల్‌జేపీ ఆరు, ఆర్‌ఎల్‌ఎస్‌పీ మూడు సీట్లు గెలిచాయి.	0.940927	True	True	బిజెపి 22, ఎల్జెపి ఆరు మరియు ఆర్ఎల్ఎస్పి మూడు సీట్లు గెలుచున్నాయి.	బీజేపీ 22 సీట్లు, ఎల్జేపీ ఆరు సీట్లు మరియు ఆర్‌ఎల్‌ఎస్‌పీ మూడు సీట్లు గెలుచుకున్నాయి.	బిజేపి 22, ఎల్‌జేపి ఆరు, ఆర్‌ఎల్‌ఎస్‌పి మూడు సీట్లు గెలుచుకుంది.
63043	[[0.9283555]]	Telangana State Road Transport Corporation (TSRTC) is planning to reduce the seating capacity of buses to ensure physical distance once the lockdown is lifted.	దిగ్బంధం ముగిశాక తర్వాత భౌతిక దూరం పాటించేలా బస్సుల సీటింగ్ సామర్థ్యాన్ని తగ్గించాలని తెలంగాణ రాష్ట్ర రోడ్డు ర‌వాణా సంస్థ (టీఎస్ఆర్టీసీ) యోచిస్తోంది.	0.9283555	True	True	టెలంగాణ రాష్ట్ర రోడ్ ట్రాన్స్పోర్ట్ కార్పొరేషన్ (టిఎసార్టిసి) లాక్డౌన్ తగు తర్వాత శారీంగ్ క్యాపాసిటీని తగ్గించడానికి బస్సుల సీటింగ్ క్యాపాసిటీని తగ్గాలని ప్రణాళిస్తోంది.	తెలంగాణ రాష్ట్ర రోడ్డు రవాణా సంస్థ (TSRTC) లాక్‌డౌన్ ఎత్తివేసిన తర్వాత భౌతిక దూరాన్ని పాటించేందుకు బస్సుల కూర్చోవడానికి ఉన్న సామర్థ్యాన్ని తగ్గించడానికి ప్రణాళికలు రచిస్తోంది.	తెలంగాణ రాష్ట్ర రోడ్డు రవాణా సంస్థ (టీఎస్ఆర్టీసీ) లాక్డౌన్ ఎత్తివేసిన తర్వాత శారీరక దూరం కాపాడేందుకు బస్సుల్లో కూర్చునే సామర్థ్యాన్ని తగ్గించాలని ప్లాన్ చేస్తోంది.
63072	[[0.90563786]]	Islamabad: Reham Khan, Pakistan Tehrik-e-Insaf (PTI) chairman Imran Khans former wife, has claimed that her ex-husband had cheated on her.	ఇస్లామాబాద్: పీటీఐ అధ్యక్షులు, మాజీ క్రికెటర్ ఇమ్రాన్ ఖాన్ పైన ఆయన మాజీ భార్య రెహామ్ ఖాన్ తీవ్రస్థాయిలో మండిపడ్డారు.	0.90563786	True	True	ఇస్లామాబాద్: పాకిస్తాన్ తెహ్రీక్-ఇంసాఫ్ (పిటిఐ) ఛేయర్మన్ ఇమ్రాన్ ఖాన్ మునుపటి భార్య రేహామ్ ఖాన్ తన మునుపుగా ప్రేమించినట్లు చెప్పాడు.	ఇస్లామాబాద్: పాకిస్తాన్ తెహ్రీక్-ఇ-ఇన్‌సాఫ్ (PTI) అధ్యక్షుడు ఇమ్రాన్ ఖాన్ మాజీ భార్య రేహామ్ ఖాన్, తన మాజీ భర్త తనను మోసం చేశాడని ఆరోపించారు.	ఇస్లామాబాద్: పాకిస్తాన్ తెహ్రీక్-ఎ-ఇన్సాఫ్ (పిటిఐ) ఛైర్మన్ ఇమ్రాన్ ఖాన్ మాజీ భార్య రెహం ఖాన్, ఆమె మాజీ భర్త ఆమెను మోసం చేశాడని ఆరోపించింది.
63114	[[0.9176388]]	He said steps have been taken in the last 6 years, at every level, in every field, to improve the ease of living, especially for the poor.	గత 6 సంవత్సరాల్లో, ప్రతి స్థాయిలో, ప్రతి రంగంలో, జీవన సౌలభ్యాన్ని మెరుగుపరిచేందుకు, ముఖ్యంగా పేదలు సులభంగా జీవించేందుకు చర్యలు తీసుకున్నామని ఆయన చెప్పారు.	0.9176388	True	True	అందరూ మేలు చేసేందుకు, పొగడకు, విశేషంగా బడుగుల కోసం, కనుక ఎనిమిది సంవత్సరాలులో చరిత్రోత్సాహం చేశామని పేర్కొన్నాడు.	ఆయన మాట్లాడుతూ గత 6 సంవత్సరాలలో ప్రతి స్థాయిలో, ప్రతి రంగంలో, ముఖ్యంగా పేదల కోసం జీవన సౌలభ్యాన్ని మెరుగుపర్చేందుకు చర్యలు తీసుకున్నామని అన్నారు.	అతను చెప్పాడు, కొన్ని 6 సంవత్సరాలుగా ప్రతి స్థాయిలో, ప్రతి రంగంలో పేదలకు ముఖ్యంగా జీవన సౌకర్యాన్ని మెరుగుపరచడానికి చర్యలు తీసుకున్నాయి.
63174	[[0.91560316]]	One user can have only one log-in session at a time.	ఒక వినియోగదారు ఒకే సమయంలో ఒకే లాగిన్ సెషన్ను మాత్రమే కలిగి ఉంటారు.	0.91560316	True	True	ఒక యూజర్ ఒకే సమయంలో ఒక లాగిన్ సెషన్ కలిగి ఉండవచ్చు.	ఒక వినియోగదారునికి ఒకేసారి ఒక లాగిన్ సెషన్ మాత్రమే ఉండగలదు.	ఒక వినియోగదారుడు ఒకే సమయంలో ఒకే లాగిన్ సెషన్ కలిగి ఉండవచ్చు.
63200	[[0.9045988]]	"""""""North Korea follows Songun, or """"""""military-first"""""""" policy."""""""	"""""""ఉత్తర కొరియా """""""" సొంగున్ """""""" లేక """""""" మిలటరీ - ఫస్ట్ """""""" విధానం అనుసరిస్తుంది."""""""	0.9045988	False	True	"ఉత్తర కొరియా సాంగున్, లేదా ""మిలిటరీ-ఫర్స్ట్"" నీతిని అనుసరిస్తుంది."	"ఉత్తర కొరియా సాంగున్, లేదా ""మిలిటరీ-ఫస్ట్"" విధానాన్ని అనుసరిస్తుంది."	"ఉత్తర కొరియా ""సోంగున్"" లేదా ""సైనిక ప్రథమ"" విధానాన్ని అనుసరిస్తుంది."
63206	[[0.9158702]]	At the end of World War I, Slovenia became part of a new state called the Kingdom of the Serbs, Croats, and Slovenes.	మొదటి ప్రపంచ యుద్ధం ముగింపులో సెర్బియన్ల, క్రొయేషియన్ల, స్లోవేనియన్ల రాజ్యమని పిలువబడే ఒక క్రొత్త రాష్ట్రంలో స్లోవేనియా భాగమైంది.	0.9158702	True	True	"ప్రపంచ యుద్ధం సమాప్తి కాలంలో, స్లోవేనియా ప్రభుత్వంలో ""సెర్బ్స్, క్రోషియన్స్, మరియు స్లోవేన్స్"" అనే కొత్త రాష్ట్రానికి చేరింది."	ప్రపంచ యుద్ధం ముగిసిన తర్వాత, స్లోవేనియా సర్బులు, క్రోయాట్లు, మరియు స్లోవేన్లు అనే రాజ్యం యొక్క భాగంగా మారింది.	ప్రపంచ యుద్ధం I చివరిలో, స్లోవేనియా సెర్బియా, క్రొయేట్స్, మరియు స్లోవేనియాల రాజ్యం అనే కొత్త రాష్ట్రంలో భాగం అయింది.
63316	[[0.9221217]]	164 Indian players and 125 foreign cricketers are up for grabs.	ఇందులో 164 మంది ఇండియ‌న్ ప్లేయ‌ర్లు కాగా 125 మంది విదేశీ ప్లేయ‌ర్లు.	0.9221217	True	True	164 భారతీయ క్రికెటర్లు మరియు 125 విదేశీ క్రికెటర్లు లబ్దికి అవుతున్నారు.	164 మంది భారతీయ ఆటగాళ్లు మరియు 125 మంది విదేశీ క్రికెటర్లు అందుబాటులో ఉన్నారు.	164 భారతీయ క్రికెటర్లు, 125 విదేశీ క్రికెటర్లు అమ్మకానికి సిద్ధంగా ఉన్నారు.
63369	[[0.9202325]]	The river Ganga flows through the park and extends till 24 km	గంగా నది పార్క్ లో 24 km వరకు ప్రవాహం విస్తరించింది	0.9202325	True	True	గంగా నది పార్కు ద్వారా ప్రవహిస్తుంది మరియు 24 కిమీ వరకు విస్తరిస్తుంది.	నది గంగా పార్క్ ద్వారా ప్రవహించి 24 కిలోమీటర్ల వరకు విస్తరిస్తుంది.	గంగా నది పార్క్ గుండా ప్రవహించి 24 కిలోమీటర్ల వరకు విస్తరించి ఉంటుంది.
63516	[[0.9249207]]	Punjab: Punjab Government had dispatched 13 Punjab Roadways buses to bring back 336 Punjabis stranded in Delhi for over a month, including the people currently staying in GurudwaraMajnuKaTilla	పంజాబ్: నెల రోజుల‌నుంచీ ఢిల్లీలోని ‘మ‌జ్నూ కా తిల్లా’ గురుద్వారాలో ఉంటున్న‌వారు స‌హా న‌గ‌రంలో చిక్కుకున్న 336 మంది పంజాబీలను తిరిగి తీసుకురావడం కోసం పంజాబ్ ప్ర‌భుత్వం 13 రాష్ట్ర రోడ్డుర‌వాణా సంస్థ బ‌స్సుల‌ను పంపించింది.	0.9249207	True	True	పంజాబ్: పంజాబ్ ప్రభుత్వం 13 పంజాబ్ రోడ్వేస్ బసులను పరిస్థితిలో ఉన్న 336 పంజాబీలను తిరిగి తరువాత వెళ్లింది, మధ్యలో ఉన్న వారు గురుద్వార మజ్ను కా టిల్లాలో ఉన్నారు.	పంజాబ్: పంజాబ్ ప్రభుత్వం ఢిల్లీలో ఒక నెలకు పైగా చిక్కుకుపోయిన 336 మంది పంజాబీలను తిరిగి తీసుకురావడానికి 13 పంజాబ్ రోడ్‌వేస్ బస్సులను పంపింది, అందులో ప్రస్తుతం గురుద్వారా మజ్నూ కా టిల్లాలో ఉంటున్న వారు కూడా ఉన్నారు.	పంజాబ్: పంజాబ్ ప్రభుత్వం ఢిల్లీలో ఒక నెల కంటే ఎక్కువ కాలం చిక్కుకున్న 336 మంది పంజాబీలను తీసుకురావడానికి 13 పంజాబ్ రోడ్వేస్ బస్సులను పంపింది, గురుద్వారా మజ్ను కా టిల్లాలో ప్రస్తుతం ఉన్న వారిని కూడా ఉండి.
63571	[[0.93138415]]	Meanwhile Karnataka State Commission For Protection of Child Rights has written letter to department of primary education recommending that no examination should be conducted this academic year due to Covid.	మరోవైపు కోవిడ్ కారణంగా ఈ విద్యా సంవత్సరంలో ఎటువంటి పరీక్షలు నిర్వహించరాదని సిఫారసు చేస్తూ కర్ణాటక రాష్ట్ర బాలల హక్కుల రక్షణ కమిషన్ ప్రాథమిక విద్యాశాఖకు లేఖ రాసింది.	0.93138415	True	True	ఇదేన్నడు, కర్నాటక రాష్ట్ర బాల హక్కుల సంరక్షణ సమితి ప్రాథమిక శిక్షా శాఖకు ఒక పత్రం రాబడుచున్నది, ఈ అకాడమిక్ సంవత్సరంలో కోవిడ్ కారణంగా ఏవిధంగా పరీక్షలు నిర్వహించాలో సిఫార్సు చేస్తుందని సూచించింది.	ఇదిలా ఉండగా, కర్ణాటక రాష్ట్ర బాలల హక్కుల సంరక్షణ కమిషన్ ప్రాథమిక విద్యా శాఖకు లేఖ రాసి, కోవిడ్ కారణంగా ఈ విద్యా సంవత్సరంలో ఎలాంటి పరీక్షలు నిర్వహించకూడదని సిఫారసు చేసింది.	కోవిడ్ కారణంగా ఈ విద్యా సంవత్సరంలో పరీక్షలు నిర్వహించరాదని ప్రాథమిక విద్యా శాఖకు కర్ణాటక రాష్ట్ర బాలహక్కుల సంరక్షణ సంఘం ఉత్తరం వ్రాసింది.
63770	[[0.90281093]]	I have set a massive target of 175 gigawatt of renewable energy by 2022.	2022 నాటికి 175 గీగా వాట్ ల నవీకరణయోగ్య ఇంధ‌న ఉత్ప‌త్తిని సాధించాల‌న్న భారీ ల‌క్ష్యాన్ని నేను నిర్దేశించాను.	0.90281093	True	True	నేను 2022 లో 175 గీగావాట్ యొక్క పునరుత్పాదక ఊర్జంలో భారీ లక్ష్యం నిర్ధారించాను.	నేను 2022 నాటికి 175 గిగావాట్ల పునరుత్పాదక ఇంధన లక్ష్యాన్ని నిర్దేశించాను.	2022 నాటికి 175 గిగావాట్ల పునరుత్పాదక శక్తి యొక్క భారీ లక్ష్యాన్ని నేను నిర్దేశించాను.
63777	[[0.9324397]]	Shri Nishank urged the institutions work hard to make the dream of Prime Minister true to build a New India.	న‌వ‌ భారతదేశాన్ని నిర్మించాలన్న ప్రధాన మంత్రి కలను నిజం చేయడానికి సంస్థలు తీవ్రంగా కృషి చేయాలని శ్రీ నిశాంక్ కోరారు.	0.9324397	True	True	శ్రీ నిశాంక్ ప్రధాని కలిగిన స్వప్నాన్ని నిర్మించడానికి కఠినంగా పని చేయడం కోసం సంస్థలను ఆహ్వానించాడు.	శ్రీ నిశాంక్ ప్రధాన మంత్రి కలల నూతన భారత నిర్మాణం సాకారం కావడానికి సంస్థలు కృషి చేయాలని పిలుపునిచ్చారు.	ప్రధాన మంత్రి స్వప్నాన్ని నెరవేర్చడానికి కొత్త భారతదేశాన్ని నిర్మించడానికి సంస్థలు కఠోరంగా పనిచేయాలని శ్రీ నిషాంక్ ప్రోత్సహించారు.
63797	[[0.9592287]]	Petrol prices were increased by 15 paise per litre in Delhi, Kolkata and Mumbai and by 16 paise in Chennai.	ఢిల్లీ, ముంబై, కోల్‌కతాలో పెట్రోల్‌ ధర లీటరుకు 15 పైసలు పెరిగాయి, చెన్నైలో లీటరుకు 16 పైసలు పెరిగాయి.	0.9592287	True	True	డిల్లీ, కోల్కాతా మరియు ముంబైలో పెట్రోల్ ధరలు 15 పేసల ప్రతి లీటరుకు పెంపు పెంపబడింది మరియు చెన్నైలో 16 పేసల పెంపు పెంపబడింది.	పెట్రోల్ ధరలు ఢిల్లీలో, కోల్కతాలో మరియు ముంబైలో లీటరుకు 15 పైసలు మరియు చెన్నైలో 16 పైసలు పెంచబడ్డాయి.	ఢిల్లీ, కోల్కతా, ముంబైలలో పెట్రోల్ ధరలు లీటర్‌కు 15 పైసలు పెంచబడ్డాయి, చెన్నైలో 16 పైసలు పెంచబడ్డాయి.
63862	[[0.91695577]]	Police rushed to the spot after receiving information and registered a case.	సమాచారం అందిన వెంటనే పోలీసులు అక్కడకు చేరుకుని కేసు నమోదు చేసుకున్నారు.	0.91695577	True	True	సమాచారం పొందిన తరువాత పోలీసు స్థానంలో గుర్తించి కేసు నమోదు చేసింది.	పోలీసులు సమాచారం అందుకున్న వెంటనే సంఘటనా స్థలానికి చేరుకుని కేసు నమోదు చేశారు.	సమాచారం అందుకున్న తరువాత పోలీసులు ఆ ప్రదేశానికి వేగంగా వెళ్లి కేసు నమోదు చేసారు.
63937	[[0.9085428]]	SBI holds 74 per cent stake in SBI Life while BNP Paribas Cardif has 26 per cent.	ఎస్‌బీఐ లైఫ్‌లో స్టేట్ బ్యాంక్ ఆఫ్ ఇండియాకు 74 శాతం వాటా ఉండగా బీఎన్‌పీ పరిబాస్‌కు 26 శాతం వాటా ఉంది.	0.9085428	True	True	ఎస్బీఐ లైఫ్‌లో 74 శాతం పాలక ఎస్బీఐ ఉంది, వైఎన్పి పారిబా కార్డిఫ్ 26 శాతం ఉంది.	ఎస్‌బీఐ లైఫ్‌లో ఎస్‌బీఐ 74 శాతం వాటాను కలిగి ఉండగా, బీఎన్‌పీ పరిబాస్ కార్డిఫ్ 26 శాతం వాటాను కలిగి ఉంది.	SBI లో SBI లైఫ్ లో 74 శాతం వాటా కలిగి ఉండగా, BNP పారిబాస్ కార్డిఫ్ కి 26 శాతం ఉంది.
63944	[[0.9056533]]	Herbert and Gertrud were baptized as Jehovahs Witnesses in Leipzig, in the former German Democratic Republic, in 1952.	హెర్బట్‌ మరియు జెర్ట్రూడ్‌లు, మాజీ జర్మన్‌ గణతంత్ర రాజ్యంలోని లెయిప్జిగ్‌లో 1952లో యెహోవాసాక్షులుగా బాప్తిస్మం తీసుకున్నారు.	0.9056533	True	True	హెర్బర్ట్ మరియు గెర్ట్రూడ్ 1952లో జర్మనీ డెమోక్రాటిక్ గణరాజ్యంలో లైప్జిగ్లో జెహోవా సాక్షిలవులు గా బాప్తిస్మ పొందారు.	హెర్భర్ట్ మరియు గెర్ట్రుడ్ 1952లో మాజీ జర్మన్ డెమోక్రటిక్ రిపబ్లిక్లోని లైప్జిగ్‌లో యెహోవా సాక్షులుగా బాప్తిస్మం పొందారు.	హెర్బర్ట్ మరియు గెర్ట్రుడ్ 1952లో జెహోవాస్ సాక్షులుగా లైప్జిగ్లో, మాజీ జర్మన్ డెమోక్రటిక్ రిపబ్లిక్లో బాప్టైజ్ అయ్యారు.
64021	[[0.9460969]]	Sorry! There are no results in { $sectionName } for { $currentSearchText }	క్షమించాలి! { $sectionName }లో “{ $currentSearchText }” కోసం ఫలితాలు లేవు	0.9460969	True	True	క్షమించండి! { $currentSearchText } కోసం { $sectionName } లో ఫలితాలు లేవు.	క్షమించండి! { $sectionName } లో { $currentSearchText } కోసం ఎటువంటి ఫలితాలు లేవు.	క్షమించండి! { $sectionName } లో { $currentSearchText } కొరకు ఫలితాలు లేవు.
64050	[[0.9314577]]	The Prime Minister, Shri Narendra Modi, today addressed the nation from the ramparts of the Red Fort, on the occasion of the 72nd Independence Day.	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ ఈ రోజు భారతదేశ 72వ స్వాతంత్ర్య దినోత్సవం సందర్భంగా ఎర్ర కోట బురుజుల మీది నుంచి దేశ ప్రజలను ఉద్దేశించి ప్రసంగించారు.	0.9314577	True	True	ప్రధాని మంత్రి, శ్రీ నరేంద్ర మోదీ, ఈ రోజు 72వ స్వాతంత్ర్య దినోత్సవం సందర్భంగా రెడ్ ఫోర్ట్ నుండి దేశానికి ఉపదేశం చేశాడు.	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ గారు, ఈ రోజు 72వ స్వాతంత్ర్య దినోత్సవం సందర్భంగా ఎర్రకోట ప్రాకారాల నుంచి దేశ ప్రజలను ఉద్దేశించి ప్రసంగించారు.	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ రెడ్ ఫోర్ట్ రంపర్తుల నుండి స్వాతంత్ర్య దినోత్సవం సందర్భంగా దేశాన్ని ఉద్దేశించి ప్రసంగించారు.
64071	[[0.90457845]]	Telangana Prison Department conducts job fest for released prisoners, 81 recruited	విడుదల ఖైదీల కోసం తెలంగాణ జైళ్ల విభాగం ఉద్యోగ మేళా 81 మందికి ఉద్యోగాలు	0.90457845	True	True	తెలంగాణ జెళ్ళి విభాగం విడిపోయిన జెళ్ళులకు జాబ్ ఫెస్ట్ ని నిర్వహిస్తుంది, 81 మంది నియామకాలు చేసారు.	తెలంగాణ జైలు శాఖ విడుదలైన ఖైదీల కోసం ఉద్యోగ మేళా నిర్వహించింది, 81 మంది నియమించబడ్డారు.	తెలంగాణ జైలు శాఖ విడుదలైన ఖైదీలకు ఉద్యోగ ఉత్సవం నిర్వహించి, 81 మంది నియమితులయ్యారు.
64119	[[0.90564865]]	Dr Harsh Vardhan addresses the curtain raiser event of RGCB for IISF 2020	ఐఐఎస్ఎఫ్ 2020 కోసం ఆర్‌జిసిబి కర్టెన్ రైజర్ కార్యక్రమంలో ప్రసంగించిన డాక్టర్ హర్ష్ వర్ధన్	0.90564865	True	True	డాక్టర్ హర్ష్ వర్ధన్ ఐఐఎస్ఎఫ్ 2020 కోసం ఆర్జీసీబీ కుర్టన్ రెయిసర్ ఈవెంట్లో ప్రసంగం చేసినారు.	డాక్టర్ హర్ష వర్ధన్ IISF 2020 కోసం RGCB కర్టెన్ రైజర్ ఈవెంట్‌ను ఉద్దేశించి మాట్లాడారు.	డాక్టర్ హర్ష్ వర్ధన్ ఆర్ జి సి బి యొక్క ఐ ఐ ఎస్ ఎఫ్ 2020 కు వేదిక ప్రారంభ కార్యక్రమంలో ప్రసంగించారు.
64244	[[0.9062202]]	"""""""ISRO chairman G. Madhavan Nair said, """"""""This is a fantastic New Year gift for the country"""""""	ఇది భారతదేశానికి అద్భుతమైన నూతన సంవత్సరం కానుక అని ఇస్రో చైర్మన్ జి. మాధవన్ నాయర్ అన్నారు	0.9062202	True	True	"ISRO చైర్మాన్ జి. మాధవన్ నాయర్ ప్రకటించారు, """"దేశానికి ఇది ఒక అద్భుతమైన న్యూ ఇయర్ గిఫ్ట్"""""	"ISRO చైర్మన్ జి. మాధవన్ నాయర్ అన్నారు, """"ఇది దేశానికి అద్భుతమైన నూతన సంవత్సర బహుమతి."""""""	"""ఇస్రో ఛైర్మన్ జి. మాధవన్ నాయర్ అన్నారు, """"ఇది దేశానికి అద్భుతమైన నూతన సంవత్సర బహుమతి"""""""
